,Code,Name,Orig Code,Ensemble,Trans Type,Peak Time,Peak SLP,Peak Lon,Peak Lat,Trop Peak Time,Trop Begin Time,Trop Peak SLP,Trop Peak Lon,Trop Peak Lat,Genesis Time,Genesis SLP,Genesis Lon,Genesis Lat,Final Time,Final SLP,Final Lon,Final Lat,Trop Begin SLP,Trop Begin Lon,Trop Begin Lat,ET Begin Time,ET Begin SLP,ET Begin Lon,ET Begin Lat,ET Complete Time,ET Complete SLP,ET Complete Lon,ET Complete Lat
89,TC195208,Hope,1147,B,2,1952-09-14 18:00:00,908.07,-69.17,28.75,1952-09-14 18:00:00,1952-09-05 00:00:00,908.07,-69.17,28.75,1952-09-04 06:00:00,1005.38,-26.33,11.77,1952-09-19 12:00:00,994.35,-64.11,48.14,1006.12,-32.03,11.9,1952-09-17 00:00:00,923.77,-66.69,37.05,1952-09-19 00:00:00,980.45,-67.8,47.8
90,TC195209,Jacob,1152,B,2,1952-10-09 06:00:00,960.4,-41.57,57.47,1952-10-07 18:00:00,1952-09-29 00:00:00,970.01,-44.82,41.23,1952-09-29 00:00:00,993.34,-58.32,37.62,1952-10-10 00:00:00,965.51,-45.88,59.04,993.34,-58.32,37.62,1952-10-08 00:00:00,967.34,-43.24,43.94,1952-10-09 12:00:00,961.75,-43.55,58.12
91,TC195210,Katrina,1153,B,2,1952-10-20 06:00:00,971.04,-80.25,24.75,1952-10-20 06:00:00,1952-10-08 06:00:00,971.04,-80.25,24.75,1952-10-06 06:00:00,1008.08,-77.2,8.82,1952-10-21 06:00:00,981.92,-73.81,36.57,1007.71,-81.69,11.66,1952-10-20 12:00:00,984.39,-78.36,26.45,1952-10-21 06:00:00,981.92,-73.81,36.57
92,TC195214,Nicholas,1160,B,2,1952-11-04 12:00:00,948.63,-78.39,23.63,1952-11-04 12:00:00,1952-10-30 00:00:00,948.63,-78.39,23.63,1952-10-29 00:00:00,1006.59,-75.33,12.8,1952-11-09 00:00:00,991.13,-52.56,49.43,1005.48,-75.09,13.81,1952-11-05 12:00:00,975.0,-76.54,28.47,1952-11-08 00:00:00,987.07,-68.46,40.65
93,TC195305,William,1197,B,2,1953-08-21 06:00:00,938.04,-54.74,36.61,1953-08-21 06:00:00,1953-08-08 12:00:00,938.04,-54.74,36.61,1953-08-08 12:00:00,1008.79,-28.75,12.29,1953-08-26 06:00:00,965.06,-5.52,59.89,1008.79,-28.75,12.29,1953-08-23 00:00:00,963.02,-53.12,44.42,1953-08-23 18:00:00,983.61,-45.87,49.03
94,TC195306,Andy,1199,B,2,1953-09-05 00:00:00,945.45,-70.88,36.91,1953-09-05 00:00:00,1953-08-21 00:00:00,945.45,-70.88,36.91,1953-08-21 00:00:00,1006.78,-34.73,10.27,1953-09-07 18:00:00,978.82,-57.98,55.95,1006.78,-34.73,10.27,1953-09-07 00:00:00,979.33,-64.6,47.44,1953-09-07 00:00:00,979.33,-64.6,47.44
95,TC195402,Erik,1235,B,2,1954-05-29 00:00:00,995.78,-90.62,25.37,1954-05-29 00:00:00,1954-05-25 06:00:00,995.78,-90.62,25.37,1954-05-25 06:00:00,1007.25,-87.96,20.11,1954-06-01 06:00:00,1001.26,-76.0,31.0,1007.25,-87.96,20.11,1954-05-31 06:00:00,1004.65,-86.23,27.5,1954-05-31 18:00:00,1003.94,-81.29,29.96
96,TC195410,Hubert,1258,B,2,1954-10-15 06:00:00,949.54,-52.55,19.69,1954-10-15 06:00:00,1954-10-09 12:00:00,949.54,-52.55,19.69,1954-10-07 06:00:00,1004.66,-14.48,7.8,1954-10-22 18:00:00,967.66,-47.67,58.76,1008.33,-30.18,10.33,1954-10-22 00:00:00,975.06,-31.79,50.59,1954-10-22 18:00:00,967.66,-47.67,58.76
97,TC195511,Anna,1307,B,2,1955-10-11 06:00:00,987.89,-80.08,20.76,1955-10-11 06:00:00,1955-10-08 18:00:00,987.89,-80.08,20.76,1955-10-08 18:00:00,1006.92,-83.19,13.05,1955-10-14 06:00:00,1003.91,-53.0,49.25,1006.92,-83.19,13.05,1955-10-12 18:00:00,998.37,-70.17,32.3,1955-10-13 00:00:00,1000.1,-68.88,34.91
98,TC195607,Dominic,1351,B,2,1956-08-27 12:00:00,932.86,-62.49,39.82,1956-08-27 00:00:00,1956-08-21 06:00:00,936.72,-64.17,36.58,1956-08-21 00:00:00,1008.16,-48.7,16.38,1956-08-30 00:00:00,950.54,-32.95,59.76,1008.4,-49.78,16.59,1956-08-27 06:00:00,937.87,-63.39,38.26,1956-08-29 18:00:00,945.62,-36.32,58.7
99,TC195702,Lomy,1396,B,2,1957-06-17 18:00:00,990.8,-71.9,33.49,1957-06-17 18:00:00,1957-06-13 18:00:00,990.8,-71.9,33.49,1957-06-13 18:00:00,1002.83,-87.67,28.7,1957-06-20 18:00:00,1003.36,-36.75,51.75,1002.83,-87.67,28.7,1957-06-18 18:00:00,992.01,-63.54,35.77,1957-06-19 18:00:00,1000.0,-51.97,41.79
100,TC195703,Mandy,1407,B,2,1957-08-26 00:00:00,931.01,-61.55,34.13,1957-08-26 00:00:00,1957-08-16 18:00:00,931.01,-61.55,34.13,1957-08-15 06:00:00,1011.96,-21.09,12.42,1957-08-30 18:00:00,960.63,-29.5,59.69,1005.44,-28.95,14.3,1957-08-28 18:00:00,972.77,-53.91,46.83,1957-08-29 12:00:00,973.46,-42.83,52.62
101,TC195711,Tatiana,1419,B,2,1957-10-11 00:00:00,927.87,-61.25,31.66,1957-10-11 00:00:00,1957-10-01 12:00:00,927.87,-61.25,31.66,1957-10-01 12:00:00,1005.14,-37.53,15.49,1957-10-15 06:00:00,993.51,-16.25,42.25,1005.14,-37.53,15.49,1957-10-12 18:00:00,947.71,-55.05,43.98,1957-10-13 12:00:00,973.08,-42.05,48.15
102,TC195804,Erling,1464,B,2,1958-08-27 18:00:00,934.07,-51.08,36.18,1958-08-27 18:00:00,1958-08-20 06:00:00,934.07,-51.08,36.18,1958-08-20 00:00:00,1006.3,-35.68,15.18,1958-08-29 12:00:00,966.61,-34.87,56.75,1006.91,-35.75,15.65,1958-08-28 00:00:00,939.17,-48.71,38.07,1958-08-29 06:00:00,964.54,-36.72,53.82
103,TC195806,Hendrik,1471,B,2,1958-09-19 18:00:00,943.64,-69.89,31.95,1958-09-19 18:00:00,1958-09-14 18:00:00,943.64,-69.89,31.95,1958-09-14 18:00:00,1010.02,-76.99,26.53,1958-09-23 12:00:00,997.64,-31.75,48.25,1010.02,-76.99,26.53,1958-09-20 00:00:00,961.66,-68.26,33.44,1958-09-22 00:00:00,990.37,-52.0,49.5
104,TC195904,Olivia,1512,B,2,1959-09-07 12:00:00,969.41,-71.89,36.82,1959-09-07 12:00:00,1959-08-29 00:00:00,969.41,-71.89,36.82,1959-08-29 00:00:00,1012.37,-77.0,31.47,1959-09-11 06:00:00,991.63,-55.0,55.0,1012.37,-77.0,31.47,1959-09-09 18:00:00,991.36,-69.25,44.34,1959-09-10 00:00:00,992.59,-68.35,46.88
105,TC195906,Rayan,1520,B,2,1959-10-10 06:00:00,954.47,-56.03,23.07,1959-10-10 06:00:00,1959-10-03 12:00:00,954.47,-56.03,23.07,1959-10-03 12:00:00,1002.49,-15.79,12.61,1959-10-15 00:00:00,998.28,-29.12,43.07,1002.49,-15.79,12.61,1959-10-12 12:00:00,975.1,-50.44,25.1,1959-10-14 12:00:00,995.75,-32.77,34.87
106,TC195908,Tijjani,1525,B,2,1959-11-09 00:00:00,955.54,-85.71,23.34,1959-11-09 00:00:00,1959-11-05 00:00:00,955.54,-85.71,23.34,1959-11-05 00:00:00,1006.01,-78.45,25.58,1959-11-13 00:00:00,1001.4,-80.75,42.25,1006.01,-78.45,25.58,1959-11-09 12:00:00,965.19,-84.27,22.42,1959-11-12 06:00:00,974.77,-72.43,36.23
107,TC196005,Benjamin,0027,C,2,1960-10-26 00:00:00,939.87,-54.79,43.02,1960-10-25 12:00:00,1960-10-13 12:00:00,943.09,-60.6,37.45,1960-10-13 12:00:00,1006.14,-14.96,10.2,1960-10-26 18:00:00,957.44,-50.05,57.59,1006.14,-14.96,10.2,1960-10-25 18:00:00,943.93,-57.89,39.9,1960-10-26 18:00:00,957.44,-50.05,57.59
108,TC196103,Daniel,0068,C,2,1961-10-18 18:00:00,947.69,-70.69,28.71,1961-10-18 18:00:00,1961-10-13 12:00:00,947.69,-70.69,28.71,1961-10-13 12:00:00,1007.11,-63.63,21.37,1961-10-22 00:00:00,955.3,-47.51,59.21,1007.11,-63.63,21.37,1961-10-19 12:00:00,957.91,-67.24,32.87,1961-10-21 06:00:00,965.21,-50.68,52.29
109,TC196104,Emily,0072,C,2,1961-11-07 06:00:00,940.06,-30.26,35.64,1961-11-07 06:00:00,1961-10-25 12:00:00,940.06,-30.26,35.64,1961-10-25 12:00:00,1008.95,-60.55,25.51,1961-11-10 12:00:00,971.36,-30.95,58.33,1008.95,-60.55,25.51,1961-11-09 18:00:00,963.34,-31.62,54.65,1961-11-10 06:00:00,966.53,-29.35,55.73
110,TC196205,Joshua,0101,C,2,1962-06-30 00:00:00,962.43,-70.58,31.53,1962-06-30 00:00:00,1962-06-24 12:00:00,962.43,-70.58,31.53,1962-06-24 12:00:00,1003.83,-77.9,25.18,1962-07-04 06:00:00,995.22,-37.76,55.28,1003.83,-77.9,25.18,1962-07-02 12:00:00,989.95,-52.09,39.3,1962-07-04 00:00:00,993.24,-41.76,53.33
111,TC196206,Kelly,0103,C,2,1962-07-11 18:00:00,959.34,-63.06,39.55,1962-07-11 06:00:00,1962-07-05 12:00:00,969.32,-69.07,34.79,1962-07-05 12:00:00,1006.88,-75.67,27.73,1962-07-13 06:00:00,1007.39,-39.0,50.75,1006.88,-75.67,27.73,1962-07-11 12:00:00,962.48,-66.34,36.98,1962-07-12 12:00:00,995.73,-54.15,47.11
112,TC196210,Rosita,0113,C,2,1962-10-03 18:00:00,949.03,-74.92,36.27,1962-10-03 12:00:00,1962-09-21 18:00:00,949.53,-74.62,35.08,1962-09-21 18:00:00,1005.7,-17.07,11.7,1962-10-06 06:00:00,977.09,-50.03,55.31,1005.7,-17.07,11.7,1962-10-03 18:00:00,949.03,-74.92,36.27,1962-10-04 18:00:00,975.0,-70.32,43.1
113,TC196304,Alberto,0154,C,2,1963-06-27 00:00:00,974.55,-72.28,37.26,1963-06-27 00:00:00,1963-06-24 00:00:00,974.55,-72.28,37.26,1963-06-24 00:00:00,1012.37,-75.56,26.15,1963-06-30 00:00:00,1006.75,-28.5,54.0,1012.37,-75.56,26.15,1963-06-28 00:00:00,1000.01,-64.5,43.05,1963-06-28 12:00:00,1003.89,-57.02,48.03
114,TC196306,Carlos,0158,C,2,1963-08-23 06:00:00,985.78,-31.18,42.95,1963-08-20 12:00:00,1963-08-14 18:00:00,986.45,-69.78,36.89,1963-08-14 18:00:00,1010.61,-74.07,20.57,1963-08-24 06:00:00,994.22,-13.25,55.25,1010.61,-74.07,20.57,1963-08-20 18:00:00,989.95,-67.22,37.67,1963-08-22 06:00:00,994.31,-45.73,38.27
115,TC196307,Doreen,0161,C,2,1963-09-22 06:00:00,916.78,-49.8,46.04,1963-09-18 00:00:00,1963-09-09 18:00:00,921.87,-60.84,32.11,1963-09-09 18:00:00,1006.88,-35.85,13.22,1963-09-25 12:00:00,977.97,-33.22,59.08,1006.88,-35.85,13.22,1963-09-21 06:00:00,936.0,-59.29,38.91,1963-09-24 00:00:00,959.76,-41.44,55.73
116,TC196308,Emiliano,0164,C,2,1963-09-21 12:00:00,976.77,-50.63,28.34,1963-09-21 12:00:00,1963-09-15 06:00:00,976.77,-50.63,28.34,1963-09-14 12:00:00,1006.51,-16.23,15.32,1963-09-24 06:00:00,1007.32,-20.25,54.0,1005.79,-21.13,15.85,1963-09-22 18:00:00,987.45,-35.69,41.95,1963-09-23 12:00:00,1002.16,-25.0,49.5
117,TC196402,Jessica,0209,C,2,1964-08-05 00:00:00,951.24,-64.79,36.01,1964-08-04 18:00:00,1964-07-30 06:00:00,956.0,-67.37,34.35,1964-07-30 06:00:00,1009.62,-34.04,15.35,1964-08-07 18:00:00,980.61,-47.92,56.9,1009.62,-34.04,15.35,1964-08-05 00:00:00,951.24,-64.79,36.01,1964-08-06 12:00:00,967.7,-43.13,51.84
118,TC196403,Kyle,0212,C,2,1964-08-14 18:00:00,958.05,-62.9,27.91,1964-08-14 18:00:00,1964-08-10 00:00:00,958.05,-62.9,27.91,1964-08-10 00:00:00,1008.12,-45.67,15.17,1964-08-18 18:00:00,998.47,-36.71,51.41,1008.12,-45.67,15.17,1964-08-17 12:00:00,991.78,-59.91,47.6,1964-08-18 06:00:00,994.97,-47.01,51.6
119,TC196405,Manfred,0216,C,2,1964-09-03 18:00:00,956.0,-47.21,39.94,1964-09-02 18:00:00,1964-08-26 12:00:00,970.55,-49.99,32.73,1964-08-25 00:00:00,1004.82,-10.01,12.94,1964-09-06 06:00:00,969.87,-17.08,57.4,1002.7,-18.45,17.71,1964-09-03 00:00:00,957.7,-49.27,34.42,1964-09-06 00:00:00,975.18,-20.83,54.89
120,TC196504,Rodri,0269,C,2,1965-09-11 18:00:00,994.04,-76.95,34.46,1965-09-11 18:00:00,1965-09-07 18:00:00,994.04,-76.95,34.46,1965-09-07 18:00:00,1008.23,-83.69,25.34,1965-09-13 18:00:00,996.87,-66.25,50.0,1008.23,-83.69,25.34,1965-09-12 00:00:00,995.34,-76.37,35.83,1965-09-13 00:00:00,1004.8,-73.56,43.17
121,TC196601,Victor,0292,C,2,1966-02-16 06:00:00,963.62,-51.71,44.88,1966-02-13 06:00:00,1966-02-11 06:00:00,970.26,-61.52,42.25,1966-02-11 06:00:00,1002.07,-72.72,32.54,1966-02-17 06:00:00,972.44,-44.25,42.5,1002.07,-72.72,32.54,1966-02-14 18:00:00,985.08,-49.62,41.55,1966-02-17 00:00:00,971.9,-46.67,42.46
122,TC196605,Bernardo,0301,C,2,1966-04-01 18:00:00,960.47,-40.51,49.38,1966-04-01 18:00:00,1966-03-30 12:00:00,960.47,-40.51,49.38,1966-03-30 12:00:00,982.02,-54.91,42.38,1966-04-04 18:00:00,967.8,-5.25,54.0,982.02,-54.91,42.38,1966-04-02 18:00:00,974.13,-30.0,47.0,1966-04-02 18:00:00,974.13,-30.0,47.0
123,TC196611,Corliss,0328,C,2,1966-10-03 18:00:00,960.09,-34.94,35.26,1966-10-03 18:00:00,1966-09-29 00:00:00,960.09,-34.94,35.26,1966-09-29 00:00:00,1009.92,-37.11,25.55,1966-10-06 06:00:00,992.24,-39.81,49.31,1009.92,-37.11,25.55,1966-10-05 18:00:00,996.59,-37.48,45.2,1966-10-05 18:00:00,996.59,-37.48,45.2
124,TC196703,Evelyn,0365,C,2,1967-08-12 12:00:00,931.21,-70.1,30.91,1967-08-12 12:00:00,1967-08-06 06:00:00,931.21,-70.1,30.91,1967-08-06 06:00:00,1012.52,-50.92,15.44,1967-08-21 06:00:00,1002.12,-16.5,49.0,1012.52,-50.92,15.44,1967-08-14 06:00:00,934.3,-55.65,37.91,1967-08-17 12:00:00,997.08,-29.05,49.79
125,TC196705,Gabriel,0370,C,2,1967-09-21 06:00:00,922.3,-56.35,27.18,1967-09-21 06:00:00,1967-09-14 00:00:00,922.3,-56.35,27.18,1967-09-11 00:00:00,1008.29,-15.52,9.9,1967-09-26 06:00:00,990.45,-62.91,53.57,1011.75,-27.96,13.59,1967-09-23 12:00:00,947.14,-47.5,35.29,1967-09-25 12:00:00,962.64,-53.57,53.92
126,TC196707,Jack,0375,C,2,1967-10-11 06:00:00,943.32,-19.35,59.21,1967-10-07 00:00:00,1967-09-25 06:00:00,952.41,-50.05,27.3,1967-09-25 06:00:00,1002.55,-17.87,11.04,1967-10-11 06:00:00,943.32,-19.35,59.21,1002.55,-17.87,11.04,1967-10-07 18:00:00,953.14,-50.39,31.75,1967-10-11 06:00:00,943.32,-19.35,59.21
127,TC196813,Claudio,0436,C,2,1968-11-08 18:00:00,986.58,-67.81,38.01,1968-11-06 00:00:00,1968-11-02 06:00:00,990.93,-66.12,29.66,1968-11-02 06:00:00,1008.64,-55.12,22.67,1968-11-10 12:00:00,1010.33,-45.0,40.5,1008.64,-55.12,22.67,1968-11-07 00:00:00,1002.23,-69.57,31.06,1968-11-09 12:00:00,996.33,-59.5,40.5
128,TC196902,Daisy,0458,C,2,1969-05-21 06:00:00,981.92,-44.59,36.27,1969-05-21 06:00:00,1969-05-18 00:00:00,981.92,-44.59,36.27,1969-05-18 00:00:00,1004.37,-54.98,28.07,1969-05-25 06:00:00,1000.77,-16.25,43.25,1004.37,-54.98,28.07,1969-05-24 18:00:00,1001.42,-22.0,42.5,1969-05-24 18:00:00,1001.42,-22.0,42.5
129,TC196906,Ederson,0475,C,2,1969-09-19 00:00:00,925.93,-58.44,30.46,1969-09-16 18:00:00,1969-09-09 06:00:00,934.71,-62.75,26.24,1969-09-07 18:00:00,1007.42,-13.11,11.45,1969-09-25 06:00:00,979.95,-32.43,57.97,1003.17,-23.0,13.34,1969-09-18 12:00:00,936.85,-61.18,29.31,1969-09-22 12:00:00,960.29,-42.86,51.48
130,TC197002,Laurel,0515,C,2,1970-05-20 06:00:00,953.26,-79.14,27.07,1970-05-20 00:00:00,1970-05-16 00:00:00,955.98,-79.15,25.85,1970-05-16 00:00:00,1005.72,-87.05,20.6,1970-05-23 18:00:00,989.88,-64.38,48.9,1005.72,-87.05,20.6,1970-05-20 06:00:00,953.26,-79.14,27.07,1970-05-23 00:00:00,971.34,-66.82,43.73
131,TC197005,Peach,0525,C,2,1970-08-26 00:00:00,936.32,-76.63,33.45,1970-08-26 00:00:00,1970-08-17 12:00:00,936.32,-76.63,33.45,1970-08-17 12:00:00,1010.59,-55.54,15.9,1970-08-29 18:00:00,965.12,-36.5,54.25,1010.59,-55.54,15.9,1970-08-27 00:00:00,967.45,-73.68,37.6,1970-08-29 12:00:00,965.41,-39.81,52.39
132,TC197006,Ruben,0526,C,2,1970-08-28 18:00:00,949.63,-68.71,30.44,1970-08-28 18:00:00,1970-08-21 00:00:00,949.63,-68.71,30.44,1970-08-19 18:00:00,1011.74,-42.45,9.45,1970-09-08 18:00:00,1012.52,-12.75,43.0,1009.85,-45.61,11.06,1970-09-07 06:00:00,1001.54,-21.0,43.75,1970-09-07 12:00:00,1004.21,-19.5,43.5
133,TC197007,Seldoen,0528,C,2,1970-09-09 06:00:00,930.6,-61.75,27.65,1970-09-09 06:00:00,1970-09-04 06:00:00,930.6,-61.75,27.65,1970-09-04 06:00:00,1007.72,-52.7,18.78,1970-09-19 18:00:00,1011.13,-10.5,52.25,1007.72,-52.7,18.78,1970-09-11 18:00:00,942.97,-55.26,38.45,1970-09-13 06:00:00,970.42,-50.35,48.25
134,TC197008,Vincent,0529,C,2,1970-09-15 18:00:00,930.27,-73.56,23.68,1970-09-15 18:00:00,1970-09-12 12:00:00,930.27,-73.56,23.68,1970-09-12 12:00:00,1004.6,-63.48,18.22,1970-09-21 12:00:00,990.84,-39.11,54.42,1004.6,-63.48,18.22,1970-09-17 18:00:00,937.51,-71.59,31.15,1970-09-20 18:00:00,971.81,-49.3,47.75
135,TC197010,Zoe,0535,C,2,1970-10-03 00:00:00,949.97,-67.18,31.09,1970-09-30 12:00:00,1970-09-27 06:00:00,968.44,-84.39,23.79,1970-09-27 06:00:00,1004.83,-83.15,13.7,1970-10-04 12:00:00,990.69,-54.49,48.27,1004.83,-83.15,13.7,1970-09-30 18:00:00,977.65,-84.1,23.77,1970-10-04 12:00:00,990.69,-54.49,48.27
136,TC197107,Ivy,0571,C,2,1971-09-02 18:00:00,943.34,-39.88,39.93,1971-09-02 18:00:00,1971-08-20 12:00:00,943.34,-39.88,39.93,1971-08-19 12:00:00,1011.15,-25.51,9.59,1971-09-04 06:00:00,967.51,-20.19,58.91,1007.35,-30.76,11.43,1971-09-03 00:00:00,944.8,-38.19,42.15,1971-09-04 06:00:00,967.51,-20.19,58.91
137,TC197109,Jeremy,0573,C,2,1971-09-03 18:00:00,932.3,-75.07,26.04,1971-09-03 18:00:00,1971-08-26 18:00:00,932.3,-75.07,26.04,1971-08-26 18:00:00,1003.6,-31.44,8.98,1971-09-11 12:00:00,972.9,-37.35,55.52,1003.6,-31.44,8.98,1971-09-08 00:00:00,945.45,-69.2,36.56,1971-09-09 18:00:00,964.96,-52.58,50.22
138,TC197113,Michelle,0582,C,2,1971-10-08 00:00:00,943.07,-54.23,38.49,1971-10-08 00:00:00,1971-09-29 06:00:00,943.07,-54.23,38.49,1971-09-29 06:00:00,1008.2,-64.37,30.0,1971-10-13 00:00:00,1000.56,1.5,41.75,1008.2,-64.37,30.0,1971-10-10 12:00:00,983.56,-24.88,49.59,1971-10-11 00:00:00,993.75,-17.24,49.71
139,TC197202,Sergio,0614,C,2,1972-08-14 18:00:00,985.89,-64.92,36.19,1972-08-14 18:00:00,1972-08-03 00:00:00,985.89,-64.92,36.19,1972-08-01 12:00:00,1010.16,-26.94,11.29,1972-08-18 18:00:00,987.36,-6.5,53.25,1007.24,-31.67,13.55,1972-08-15 00:00:00,989.95,-62.86,37.24,1972-08-17 00:00:00,996.97,-35.04,42.79
140,TC197203,Vivianne,0618,C,2,1972-08-26 00:00:00,948.95,-53.37,36.11,1972-08-26 00:00:00,1972-08-17 12:00:00,948.95,-53.37,36.11,1972-08-17 12:00:00,1008.9,-31.61,10.06,1972-08-30 06:00:00,1011.55,-11.92,48.72,1008.9,-31.61,10.06,1972-08-26 18:00:00,961.57,-48.84,39.19,1972-08-29 00:00:00,988.62,-25.76,50.19
141,TC197304,Alex,0645,C,2,1973-06-30 18:00:00,932.15,-76.45,33.57,1973-06-30 18:00:00,1973-06-25 06:00:00,932.15,-76.45,33.57,1973-06-25 06:00:00,1012.66,-77.74,26.92,1973-07-05 18:00:00,962.86,-33.46,59.92,1012.66,-77.74,26.92,1973-07-03 18:00:00,979.14,-61.35,41.46,1973-07-04 12:00:00,974.66,-46.44,50.21
142,TC197406,Flavia,0698,C,2,1974-08-23 00:00:00,924.56,-65.92,23.8,1974-08-23 00:00:00,1974-08-15 00:00:00,924.56,-65.92,23.8,1974-08-15 00:00:00,1008.81,-27.3,8.24,1974-08-31 00:00:00,974.83,-42.86,55.85,1008.81,-27.3,8.24,1974-08-30 00:00:00,957.49,-54.82,46.89,1974-08-30 12:00:00,971.74,-49.96,50.7
143,TC197504,Tony,0746,C,2,1975-10-03 00:00:00,942.15,-64.95,29.43,1975-10-03 00:00:00,1975-09-23 12:00:00,942.15,-64.95,29.43,1975-09-23 12:00:00,1009.87,-30.66,10.12,1975-10-11 18:00:00,979.49,-12.96,56.28,1009.87,-30.66,10.12,1975-10-09 12:00:00,966.67,-21.46,45.29,1975-10-11 12:00:00,978.35,-13.08,55.61
144,TC197505,Winnie,0747,C,2,1975-10-29 12:00:00,938.92,-59.5,44.58,1975-10-27 18:00:00,1975-10-19 12:00:00,938.95,-66.86,31.03,1975-10-19 12:00:00,1006.97,-68.37,25.59,1975-10-30 18:00:00,971.51,-59.8,58.46,1006.97,-68.37,25.59,1975-10-29 00:00:00,942.64,-62.03,38.28,1975-10-30 00:00:00,963.59,-60.03,53.09
145,TC197506,Audrey,0749,C,2,1975-11-08 12:00:00,954.41,-52.44,42.44,1975-11-08 12:00:00,1975-11-06 18:00:00,954.41,-52.44,42.44,1975-11-05 18:00:00,992.11,-68.68,36.86,1975-11-11 18:00:00,1002.42,-16.25,45.5,978.25,-64.46,38.61,1975-11-10 00:00:00,983.83,-43.32,46.6,1975-11-10 18:00:00,992.4,-33.94,46.51
146,TC197611,Jacob,0796,C,2,1976-09-22 18:00:00,940.0,-77.81,30.68,1976-09-22 18:00:00,1976-09-12 12:00:00,940.0,-77.81,30.68,1976-09-12 12:00:00,1010.34,-29.64,10.35,1976-09-28 18:00:00,974.33,-58.85,58.37,1010.34,-29.64,10.35,1976-09-26 12:00:00,992.95,-66.2,43.63,1976-09-27 06:00:00,978.55,-60.91,49.16
147,TC197612,Katrina,0800,C,2,1976-10-28 18:00:00,930.99,-51.42,35.82,1976-10-28 18:00:00,1976-10-06 18:00:00,930.99,-51.42,35.82,1976-10-06 18:00:00,1010.98,-57.35,30.43,1976-11-02 18:00:00,988.35,-36.25,53.75,1010.98,-57.35,30.43,1976-10-31 18:00:00,968.66,-45.32,48.74,1976-11-01 00:00:00,967.5,-44.74,51.86
148,TC197703,Nicholas,0835,C,2,1977-08-23 18:00:00,925.03,-68.07,27.86,1977-08-23 18:00:00,1977-08-15 12:00:00,925.03,-68.07,27.86,1977-08-13 12:00:00,1012.15,-25.18,8.41,1977-08-28 00:00:00,998.86,-62.03,50.22,1006.8,-32.41,11.23,1977-08-26 12:00:00,947.52,-70.4,40.0,1977-08-27 12:00:00,995.35,-65.42,47.57
149,TC197704,Queenie,0836,C,2,1977-08-22 00:00:00,974.97,-67.35,39.42,1977-08-22 00:00:00,1977-08-17 12:00:00,974.97,-67.35,39.42,1977-08-17 12:00:00,1007.68,-77.67,34.92,1977-08-24 12:00:00,1002.13,-43.0,54.75,1007.68,-77.67,34.92,1977-08-23 18:00:00,999.59,-55.63,47.45,1977-08-24 00:00:00,1002.94,-52.17,49.76
150,TC197706,Tiffany,0843,C,2,1977-10-12 06:00:00,926.88,-65.59,35.34,1977-10-11 06:00:00,1977-10-03 18:00:00,930.7,-70.9,34.11,1977-10-03 18:00:00,1007.33,-75.03,28.19,1977-10-16 18:00:00,1010.59,-66.25,47.25,1007.33,-75.03,28.19,1977-10-11 12:00:00,930.38,-69.69,33.92,1977-10-14 12:00:00,963.87,-58.98,46.25
151,TC197808,Charlie,0877,C,2,1978-10-10 18:00:00,942.54,-33.98,46.0,1978-10-09 12:00:00,1978-09-26 12:00:00,947.85,-48.84,39.19,1978-09-25 18:00:00,1009.91,-17.69,12.08,1978-10-13 18:00:00,970.1,-12.63,54.92,1005.95,-20.71,14.05,1978-10-09 18:00:00,946.02,-46.57,40.14,1978-10-13 06:00:00,963.1,-13.91,55.66
152,TC198006,Cissy,0972,C,2,1980-08-28 06:00:00,945.4,-66.0,30.87,1980-08-28 06:00:00,1980-08-18 00:00:00,945.4,-66.0,30.87,1980-08-17 12:00:00,1008.94,-26.63,11.64,1980-09-05 18:00:00,989.64,-39.5,52.25,1007.49,-28.72,12.86,1980-09-04 18:00:00,988.87,-52.45,46.48,1980-09-05 06:00:00,988.16,-46.11,50.49
153,TC198106,Mandy,1034,C,2,1981-11-17 18:00:00,985.62,-81.65,17.74,1981-11-17 18:00:00,1981-11-12 18:00:00,985.62,-81.65,17.74,1981-11-12 18:00:00,1005.11,-78.28,8.68,1981-11-20 06:00:00,1012.64,-66.25,27.0,1005.11,-78.28,8.68,1981-11-18 06:00:00,992.38,-79.1,19.45,1981-11-19 12:00:00,998.14,-71.98,25.14
154,TC198201,Nathan,1042,C,2,1982-01-23 06:00:00,989.13,-31.45,29.39,1982-01-23 06:00:00,1982-01-21 00:00:00,989.13,-31.45,29.39,1982-01-21 00:00:00,1003.71,-29.22,25.46,1982-01-25 18:00:00,991.72,-42.5,58.75,1003.71,-29.22,25.46,1982-01-25 00:00:00,1000.94,-36.28,42.55,1982-01-25 00:00:00,1000.94,-36.28,42.55
155,TC198205,Wilson,1064,C,2,1982-09-13 18:00:00,941.02,-68.34,37.71,1982-09-08 06:00:00,1982-09-01 06:00:00,941.7,-67.45,17.62,1982-08-31 12:00:00,1011.85,-31.62,9.48,1982-09-19 18:00:00,996.16,-50.0,54.25,1011.01,-30.66,10.12,1982-09-13 12:00:00,944.84,-69.83,36.6,1982-09-15 18:00:00,977.04,-56.04,46.94
