,Code,Name,Lon,Lat,SLP(hPa),Winds(m/s),Dist(m),Angle,B,VLT,VUT,Time(Z),Storm Phase
2640,TC204307,Erik,-57.66,31.45,942.92,62.7,22.73,240.98,-2.73,298.35,374.88,2043-08-26 12:00:00,Tropical
2641,TC204307,Erik,-58.12,31.47,938.51,63.0,43.5,272.77,-1.55,306.4,383.88,2043-08-26 18:00:00,Tropical
2642,TC204307,Erik,-58.24,31.65,937.12,58.8,23.04,330.39,-1.86,312.8,399.14,2043-08-27 00:00:00,Tropical
2643,TC204307,Erik,-58.85,31.74,939.09,61.9,58.87,279.77,-2.88,306.9,398.12,2043-08-27 06:00:00,Tropical
2644,TC204307,Erik,-58.85,31.74,933.64,65.8,0.0,0.0,-3.59,309.88,392.08,2043-08-27 12:00:00,Tropical
2645,TC204307,Erik,-59.43,31.94,941.32,61.6,59.01,291.56,-3.97,312.55,399.73,2043-08-27 18:00:00,Tropical
2646,TC204307,Erik,-59.29,32.39,942.1,56.5,52.18,14.36,-5.73,312.84,406.15,2043-08-28 00:00:00,Tropical
2647,TC204307,Erik,-59.33,32.85,940.45,59.5,51.24,356.01,-5.46,310.73,406.28,2043-08-28 06:00:00,Tropical
2648,TC204307,Erik,-59.32,33.24,938.75,60.0,43.48,1.04,-6.47,318.04,422.29,2043-08-28 12:00:00,Tropical
2649,TC204307,Erik,-59.23,33.76,936.32,61.5,58.58,8.21,-5.1,316.45,433.41,2043-08-28 18:00:00,Tropical
2650,TC204307,Erik,-58.58,34.69,935.51,58.3,119.66,29.86,-5.06,314.29,433.93,2043-08-29 00:00:00,Tropical
2651,TC204307,Erik,-58.14,35.13,939.29,55.8,62.94,39.09,-3.5,313.13,434.6,2043-08-29 06:00:00,Tropical
2652,TC204307,Erik,-57.82,36.14,943.28,55.7,115.36,14.61,-1.22,313.62,429.45,2043-08-29 12:00:00,Tropical
2653,TC204307,Erik,-57.14,37.05,942.11,55.9,118.56,30.53,0.78,310.75,420.47,2043-08-29 18:00:00,Tropical
2654,TC204307,Erik,-56.45,37.96,943.89,57.5,118.05,30.9,2.13,305.95,412.99,2043-08-30 00:00:00,Tropical
2655,TC204307,Erik,-55.73,39.1,946.22,51.7,140.98,25.93,4.72,294.8,404.43,2043-08-30 06:00:00,Tropical
2656,TC204307,Erik,-54.32,40.11,949.34,55.0,165.38,46.59,10.45,266.76,384.52,2043-08-30 12:00:00,Tropical
2657,TC204307,Erik,-52.81,41.86,949.08,53.7,232.02,32.58,20.47,228.27,324.16,2043-08-30 18:00:00,Transition
2658,TC204307,Erik,-50.22,43.97,951.32,51.9,315.77,41.14,40.04,179.23,208.36,2043-08-31 00:00:00,Transition
2659,TC204307,Erik,-46.92,46.83,959.23,50.0,409.0,38.06,58.42,119.17,97.68,2043-08-31 06:00:00,Transition
2660,TC204307,Erik,-43.41,50.1,962.99,43.5,446.65,34.15,63.72,46.58,-6.83,2043-08-31 12:00:00,Transition
2661,TC204307,Erik,-40.66,54.01,957.76,40.7,473.46,22.15,66.1,-18.71,-56.98,2043-08-31 18:00:00,Extratropical
2662,TC204307,Erik,-38.57,57.11,946.65,41.2,368.24,19.92,67.39,-62.28,-84.66,2043-09-01 00:00:00,Extratropical
2663,TC204307,Erik,-36.38,58.74,945.57,39.1,222.63,34.63,66.98,-93.71,-111.62,2043-09-01 06:00:00,Extratropical
2664,TC204308,Frances,-13.1,7.92,1007.99,19.3,91.05,296.2,6.78,-14.24,-56.28,2043-08-27 12:00:00,Pre-Tropical
2665,TC204308,Frances,-13.93,8.77,1003.32,22.8,131.19,316.14,6.41,-19.87,-56.39,2043-08-27 18:00:00,Pre-Tropical
2666,TC204308,Frances,-14.69,9.14,1006.91,21.5,93.75,296.35,6.17,-31.98,-64.13,2043-08-28 00:00:00,Pre-Tropical
2667,TC204308,Frances,-15.92,9.32,1004.52,25.3,136.32,278.34,5.33,-22.15,-39.82,2043-08-28 06:00:00,Pre-Tropical
2668,TC204308,Frances,-17.35,9.42,1007.93,24.9,156.83,274.19,5.08,-27.11,-40.61,2043-08-28 12:00:00,Pre-Tropical
2669,TC204308,Frances,-17.57,9.53,1005.44,16.6,26.68,296.9,3.6,-28.07,-40.64,2043-08-28 18:00:00,Pre-Tropical
2670,TC204308,Frances,-20.69,9.83,1010.49,11.8,344.58,275.61,2.58,-21.83,-34.13,2043-08-29 00:00:00,Pre-Tropical
2671,TC204308,Frances,-19.66,10.54,1009.46,15.9,137.68,55.14,1.55,-12.74,-35.05,2043-08-29 06:00:00,Pre-Tropical
2672,TC204308,Frances,-18.63,11.25,1008.44,20.0,137.46,55.07,1.65,-17.61,-40.2,2043-08-29 12:00:00,Pre-Tropical
2673,TC204308,Frances,-20.43,9.54,1006.84,17.7,273.74,226.2,2.99,-5.42,-47.35,2043-08-29 18:00:00,Pre-Tropical
2674,TC204308,Frances,-21.6,11.47,1007.61,18.0,250.31,329.45,6.34,1.54,-34.97,2043-08-30 00:00:00,Tropical
2675,TC204308,Frances,-22.55,12.36,1001.85,19.9,143.35,313.88,9.56,10.24,-25.7,2043-08-30 06:00:00,Tropical
2676,TC204308,Frances,-24.11,13.43,1004.28,25.9,206.51,305.15,13.01,13.22,-2.9,2043-08-30 12:00:00,Tropical
2677,TC204308,Frances,-26.04,14.16,999.56,26.1,223.52,291.26,14.24,15.99,12.02,2043-08-30 18:00:00,Tropical
2678,TC204308,Frances,-28.57,14.88,1005.12,27.4,284.06,286.49,13.38,18.92,34.0,2043-08-31 00:00:00,Tropical
2679,TC204308,Frances,-31.03,15.23,1002.9,25.7,266.89,278.31,10.07,32.0,41.61,2043-08-31 06:00:00,Tropical
2680,TC204308,Frances,-33.79,15.67,1003.97,26.0,300.04,279.51,5.9,43.3,46.74,2043-08-31 12:00:00,Tropical
2681,TC204308,Frances,-36.33,15.99,1001.95,24.8,273.9,277.47,2.12,63.92,37.61,2043-08-31 18:00:00,Tropical
2682,TC204308,Frances,-38.39,16.15,1003.35,24.4,220.94,274.6,-1.36,81.73,25.98,2043-09-01 00:00:00,Tropical
2683,TC204308,Frances,-40.55,16.26,1002.59,23.0,230.39,273.14,-3.06,94.45,17.57,2043-09-01 06:00:00,Tropical
2684,TC204308,Frances,-42.35,17.11,1003.58,24.5,214.39,296.11,-4.75,104.22,16.32,2043-09-01 12:00:00,Tropical
2685,TC204308,Frances,-44.3,17.67,1001.02,24.4,215.76,286.77,-5.49,123.54,11.92,2043-09-01 18:00:00,Tropical
2686,TC204308,Frances,-46.26,18.67,1002.76,26.4,235.02,298.52,-6.43,139.18,12.79,2043-09-02 00:00:00,Tropical
2687,TC204308,Frances,-48.17,19.01,999.2,26.5,204.1,280.61,-7.33,160.51,14.34,2043-09-02 06:00:00,Tropical
2688,TC204308,Frances,-49.61,19.64,1001.9,25.1,166.8,294.89,-9.17,181.41,3.32,2043-09-02 12:00:00,Tropical
2689,TC204308,Frances,-51.23,20.56,1000.42,25.5,197.38,301.29,-8.66,198.88,-4.03,2043-09-02 18:00:00,Tropical
2690,TC204308,Frances,-52.67,21.56,1001.61,27.0,186.32,306.73,-9.13,206.79,-19.45,2043-09-03 00:00:00,Tropical
2691,TC204308,Frances,-54.24,22.02,999.96,27.4,170.66,287.6,-10.91,215.88,-31.48,2043-09-03 06:00:00,Tropical
2692,TC204308,Frances,-55.4,23.15,1002.45,27.5,173.05,316.81,-11.05,209.19,-34.21,2043-09-03 12:00:00,Tropical
2693,TC204308,Frances,-56.5,24.31,1000.27,30.4,170.9,319.24,-11.98,211.52,-25.28,2043-09-03 18:00:00,Tropical
2694,TC204308,Frances,-57.41,24.95,997.18,30.2,115.94,307.95,-14.23,225.03,-31.02,2043-09-04 00:00:00,Tropical
2695,TC204308,Frances,-57.92,25.78,998.08,30.0,106.44,331.08,-15.35,220.91,-8.02,2043-09-04 06:00:00,Tropical
2696,TC204308,Frances,-59.05,27.56,994.86,35.6,227.12,330.9,-15.41,226.27,24.36,2043-09-04 12:00:00,Tropical
2697,TC204308,Frances,-59.8,28.05,990.54,37.8,91.14,306.31,-17.14,246.55,38.77,2043-09-04 18:00:00,Tropical
2698,TC204308,Frances,-60.63,28.49,992.62,36.0,94.91,301.17,-17.45,257.05,53.04,2043-09-05 00:00:00,Tropical
2699,TC204308,Frances,-61.18,29.31,992.87,33.5,106.4,329.71,-16.62,257.81,82.3,2043-09-05 06:00:00,Tropical
2700,TC204308,Frances,-61.9,29.32,989.44,40.3,70.07,271.08,-15.8,273.61,98.83,2043-09-05 12:00:00,Tropical
2701,TC204308,Frances,-62.35,29.97,981.13,40.4,83.34,329.16,-14.37,287.75,93.45,2043-09-05 18:00:00,Tropical
2702,TC204308,Frances,-62.47,30.14,978.45,40.7,23.03,328.92,-12.48,292.61,114.06,2043-09-06 00:00:00,Tropical
2703,TC204308,Frances,-62.59,30.71,974.41,45.7,64.57,349.38,-5.89,295.45,144.99,2043-09-06 06:00:00,Tropical
2704,TC204308,Frances,-62.85,31.07,972.19,47.3,46.08,328.76,-1.76,301.24,176.8,2043-09-06 12:00:00,Tropical
2705,TC204308,Frances,-62.52,31.63,958.45,49.1,70.08,26.04,3.33,305.63,206.08,2043-09-06 18:00:00,Tropical
2706,TC204308,Frances,-62.45,32.55,963.84,52.3,102.36,3.8,7.61,300.76,258.09,2043-09-07 00:00:00,Tropical
2707,TC204308,Frances,-62.29,33.12,955.23,52.0,64.49,12.74,12.53,299.37,297.72,2043-09-07 06:00:00,Tropical
2708,TC204308,Frances,-62.3,33.75,941.38,57.7,70.47,359.57,12.1,295.93,337.33,2043-09-07 12:00:00,Tropical
2709,TC204308,Frances,-61.68,34.31,936.14,61.8,84.26,42.61,13.92,290.83,373.26,2043-09-07 18:00:00,Tropical
2710,TC204308,Frances,-60.92,35.07,924.79,70.7,109.72,38.95,15.73,288.76,401.67,2043-09-08 00:00:00,Transition
2711,TC204308,Frances,-59.86,36.06,923.54,71.7,146.35,40.93,20.24,285.98,420.92,2043-09-08 06:00:00,Transition
2712,TC204308,Frances,-58.76,37.43,920.51,72.8,180.39,32.37,24.82,280.07,439.54,2043-09-08 12:00:00,Transition
2713,TC204308,Frances,-57.76,39.34,918.48,68.2,229.49,21.9,27.69,258.95,439.98,2043-09-08 18:00:00,Transition
2714,TC204308,Frances,-57.0,41.58,926.16,60.3,257.11,14.1,26.59,223.53,419.37,2043-09-09 00:00:00,Transition
2715,TC204308,Frances,-57.03,43.62,934.84,49.5,227.66,359.5,23.42,172.98,389.37,2043-09-09 06:00:00,Transition
2716,TC204308,Frances,-56.34,44.94,948.15,43.6,156.44,20.01,17.09,104.67,335.62,2043-09-09 12:00:00,Transition
2717,TC204308,Frances,-55.73,46.59,962.38,40.1,188.89,14.24,9.18,42.48,273.29,2043-09-09 18:00:00,Transition
2718,TC204308,Frances,-54.07,48.4,980.06,32.6,237.14,31.18,4.04,-6.9,213.43,2043-09-10 00:00:00,Transition
2719,TC204308,Frances,-53.54,50.52,983.12,29.1,239.39,8.88,6.46,-39.37,143.53,2043-09-10 06:00:00,Transition
2720,TC204308,Frances,-51.11,52.74,985.49,27.7,298.52,33.34,8.13,-62.72,76.39,2043-09-10 12:00:00,Transition
2721,TC204308,Frances,-48.64,55.26,985.97,26.1,322.66,29.02,12.87,-100.16,3.62,2043-09-10 18:00:00,Extratropical
2722,TC204308,Frances,-45.5,58.04,986.77,24.7,364.17,30.53,15.65,-129.15,-68.17,2043-09-11 00:00:00,Extratropical
2723,TC204309,Hubert,-38.81,33.88,1013.0,23.1,75.75,315.5,-10.83,139.55,-8.97,2043-09-30 18:00:00,Tropical
2724,TC204309,Hubert,-39.38,34.37,1010.56,28.5,75.54,315.66,-10.73,135.91,-10.91,2043-10-01 00:00:00,Tropical
2725,TC204309,Hubert,-40.84,33.92,1007.11,25.4,143.16,249.93,-9.03,122.56,-13.03,2043-10-01 06:00:00,Tropical
2726,TC204309,Hubert,-42.01,33.77,1006.64,24.0,108.9,260.93,-4.22,117.98,-9.53,2043-10-01 12:00:00,Tropical
2727,TC204309,Hubert,-42.83,32.94,1005.78,20.0,119.74,219.57,0.46,96.97,-11.42,2043-10-01 18:00:00,Tropical
2728,TC204309,Hubert,-42.64,32.57,1007.16,18.0,44.75,156.93,2.54,84.68,-17.79,2043-10-02 00:00:00,Tropical
2729,TC204309,Hubert,-42.26,32.34,1006.14,18.2,43.27,125.02,3.62,80.69,-25.4,2043-10-02 06:00:00,Tropical
2730,TC204309,Hubert,-41.81,32.84,1006.95,18.2,69.51,37.1,4.83,81.52,-23.25,2043-10-02 12:00:00,Tropical
2731,TC204309,Hubert,-41.77,33.28,1006.21,18.2,49.67,4.94,1.33,87.85,-20.24,2043-10-02 18:00:00,Tropical
2732,TC204309,Hubert,-41.54,33.36,1007.83,17.9,22.97,68.89,-2.04,100.49,-20.26,2043-10-03 00:00:00,Tropical
2733,TC204309,Hubert,-41.68,33.66,1007.29,18.2,36.02,337.57,-2.96,106.9,-20.28,2043-10-03 06:00:00,Tropical
2734,TC204309,Hubert,-41.49,34.15,1008.45,18.9,57.16,17.92,-3.37,105.91,-15.83,2043-10-03 12:00:00,Tropical
2735,TC204309,Hubert,-41.27,34.78,1007.36,18.3,72.94,16.42,-5.51,105.56,-8.67,2043-10-03 18:00:00,Tropical
2736,TC204309,Hubert,-41.6,35.44,1008.01,17.8,80.26,337.67,-5.89,101.93,3.25,2043-10-04 00:00:00,Tropical
2737,TC204309,Hubert,-42.09,35.85,1005.95,17.0,63.22,316.22,-6.35,95.31,16.98,2043-10-04 06:00:00,Tropical
2738,TC204309,Hubert,-42.04,36.29,1006.38,20.5,49.13,4.86,-6.82,89.33,26.14,2043-10-04 12:00:00,Tropical
2739,TC204309,Hubert,-41.76,37.14,1004.19,21.9,97.96,14.65,-4.03,86.99,28.61,2043-10-04 18:00:00,Tropical
2740,TC204309,Hubert,-41.87,37.88,1002.96,20.6,82.34,353.32,-0.53,87.94,14.23,2043-10-05 00:00:00,Tropical
2741,TC204309,Hubert,-41.24,38.61,1000.37,22.2,98.17,33.96,3.82,95.23,-20.77,2043-10-05 06:00:00,Tropical
2742,TC204309,Hubert,-40.29,39.62,998.45,22.7,139.27,35.82,14.76,95.81,-66.22,2043-10-05 12:00:00,Tropical
2743,TC204309,Hubert,-38.72,41.7,994.08,27.4,266.09,29.16,28.49,81.83,-90.04,2043-10-05 18:00:00,Transition
2744,TC204309,Hubert,-38.29,43.79,990.79,30.6,234.66,8.36,44.09,25.63,-122.05,2043-10-06 00:00:00,Transition
2745,TC204309,Hubert,-36.83,46.24,989.66,35.1,295.99,22.27,63.82,-39.87,-161.09,2043-10-06 06:00:00,Extratropical
2746,TC204309,Hubert,-34.4,49.67,991.14,32.8,422.26,24.33,80.75,-115.64,-169.88,2043-10-06 12:00:00,Extratropical
2747,TC204309,Hubert,-31.97,53.1,992.63,30.4,417.12,22.76,92.96,-178.65,-182.49,2043-10-06 18:00:00,Extratropical
2748,TC204309,Hubert,-29.75,56.5,998.32,24.3,403.82,19.58,97.71,-219.98,-196.09,2043-10-07 00:00:00,Extratropical
2749,TC204404,Marc,-63.48,18.22,1007.4,20.0,166.31,321.47,-3.78,27.41,-45.64,2044-10-20 00:00:00,Tropical
2750,TC204404,Marc,-64.48,19.14,1009.49,16.5,146.51,314.36,-4.56,29.81,-30.67,2044-10-20 06:00:00,Tropical
2751,TC204404,Marc,-65.22,20.93,1008.94,17.3,213.68,338.91,-5.62,36.43,-29.78,2044-10-20 12:00:00,Tropical
2752,TC204404,Marc,-66.5,21.44,1007.47,20.3,144.34,293.22,-6.35,42.48,-32.6,2044-10-20 18:00:00,Tropical
2753,TC204404,Marc,-67.04,22.24,1006.56,20.0,104.88,328.16,-7.69,70.05,-32.11,2044-10-21 00:00:00,Tropical
2754,TC204404,Marc,-67.39,23.16,1003.51,25.7,107.82,340.23,-9.69,76.04,-22.46,2044-10-21 06:00:00,Tropical
2755,TC204404,Marc,-68.02,24.06,1004.18,20.2,118.99,327.8,-9.96,101.43,-41.26,2044-10-21 12:00:00,Tropical
2756,TC204404,Marc,-68.07,24.52,1003.75,27.9,51.36,353.9,-7.57,131.81,-40.93,2044-10-21 18:00:00,Tropical
2757,TC204404,Marc,-67.9,25.27,1001.44,25.1,85.37,11.76,-4.77,153.9,-47.73,2044-10-22 00:00:00,Tropical
2758,TC204404,Marc,-67.22,25.68,999.42,26.5,82.4,56.12,0.9,148.8,-51.56,2044-10-22 06:00:00,Tropical
2759,TC204404,Marc,-66.41,27.3,998.35,27.8,197.43,23.87,8.33,169.57,-51.58,2044-10-22 12:00:00,Tropical
2760,TC204404,Marc,-66.1,27.88,996.59,33.6,70.67,24.9,15.4,166.55,-44.82,2044-10-22 18:00:00,Tropical
2761,TC204404,Marc,-64.76,27.76,996.43,27.3,132.66,95.78,20.31,149.38,-50.24,2044-10-23 00:00:00,Tropical
2762,TC204404,Marc,-63.34,28.55,996.46,28.5,164.54,57.56,24.43,114.43,-35.4,2044-10-23 06:00:00,Tropical
2763,TC204404,Marc,-62.43,29.05,996.94,33.8,105.01,58.18,25.48,101.57,-26.94,2044-10-23 12:00:00,Tropical
2764,TC204404,Marc,-60.98,29.42,993.37,37.2,146.43,73.56,25.73,89.16,-18.88,2044-10-23 18:00:00,Tropical
2765,TC204404,Marc,-59.59,29.88,989.82,38.8,143.74,68.71,19.69,71.45,4.28,2044-10-24 00:00:00,Tropical
2766,TC204404,Marc,-58.56,30.64,985.54,36.5,129.91,49.76,17.42,81.45,36.65,2044-10-24 06:00:00,Tropical
2767,TC204404,Marc,-56.83,30.61,981.8,37.3,165.01,91.21,13.07,105.74,60.16,2044-10-24 12:00:00,Tropical
2768,TC204404,Marc,-56.17,31.53,978.23,29.7,120.89,31.35,9.37,128.79,88.72,2044-10-24 18:00:00,Tropical
2769,TC204404,Marc,-54.54,31.65,978.64,31.3,154.91,84.94,7.25,144.18,119.76,2044-10-25 00:00:00,Tropical
2770,TC204404,Marc,-52.3,32.39,974.6,31.5,226.28,68.74,11.63,170.54,149.78,2044-10-25 06:00:00,Tropical
2771,TC204404,Marc,-50.38,33.4,971.68,35.2,211.5,57.72,10.72,179.09,178.29,2044-10-25 12:00:00,Tropical
2772,TC204404,Marc,-48.34,34.54,964.34,44.7,226.85,55.67,12.9,187.89,201.86,2044-10-25 18:00:00,Tropical
2773,TC204404,Marc,-45.95,35.61,957.4,45.3,247.78,61.12,18.42,192.26,213.36,2044-10-26 00:00:00,Transition
2774,TC204404,Marc,-43.13,37.29,951.13,49.1,314.24,52.8,27.01,189.32,195.11,2044-10-26 06:00:00,Transition
2775,TC204404,Marc,-39.94,39.5,947.09,50.0,371.09,47.85,33.76,163.33,155.32,2044-10-26 12:00:00,Transition
2776,TC204404,Marc,-36.1,42.78,942.2,52.3,486.21,40.27,40.33,132.48,87.29,2044-10-26 18:00:00,Transition
2777,TC204404,Marc,-32.03,47.16,942.47,52.2,581.67,31.88,47.12,97.5,12.8,2044-10-27 00:00:00,Transition
2778,TC204404,Marc,-30.61,51.86,944.4,39.9,533.1,10.39,53.8,78.62,-52.42,2044-10-27 06:00:00,Transition
2779,TC204404,Marc,-33.13,55.03,937.49,34.8,389.9,335.81,52.5,58.06,-63.38,2044-10-27 12:00:00,Transition
2780,TC204404,Marc,-34.66,56.46,931.42,37.2,185.76,329.54,47.15,53.33,-72.84,2044-10-27 18:00:00,Transition
2781,TC204404,Marc,-37.76,58.27,936.69,36.5,273.55,318.19,44.6,44.22,-90.26,2044-10-28 00:00:00,Transition
2782,TC204404,Marc,-43.34,57.23,944.34,37.2,350.66,251.11,43.14,25.43,-106.98,2044-10-28 06:00:00,Transition
2783,TC204404,Marc,-42.77,54.61,953.38,35.2,293.72,172.79,46.02,6.89,-121.39,2044-10-28 12:00:00,Transition
2784,TC204404,Marc,-40.62,52.27,961.81,32.4,297.09,150.41,52.43,-14.35,-137.27,2044-10-28 18:00:00,Extratropical
2785,TC204404,Marc,-37.86,52.76,964.68,30.1,194.62,73.51,56.65,-23.92,-149.0,2044-10-29 00:00:00,Extratropical
2786,TC204404,Marc,-35.1,53.25,967.56,27.7,192.6,73.33,61.43,-30.06,-158.63,2044-10-29 06:00:00,Extratropical
2787,TC204404,Marc,-32.34,53.75,970.43,25.3,190.57,73.14,76.45,-44.8,-172.42,2044-10-29 12:00:00,Extratropical
2788,TC204501,Rocco,-79.97,31.97,1007.68,24.7,471.82,58.83,-10.44,1.28,-125.53,2045-04-23 18:00:00,Tropical
2789,TC204501,Rocco,-81.68,31.23,1005.75,25.0,182.04,243.11,-12.3,-3.31,-121.17,2045-04-24 00:00:00,Tropical
2790,TC204501,Rocco,-83.39,30.48,1003.81,25.2,183.18,243.28,-14.61,1.88,-115.75,2045-04-24 06:00:00,Tropical
2791,TC204501,Rocco,-85.1,29.74,1001.87,25.5,184.3,243.46,-20.6,9.44,-115.77,2045-04-24 12:00:00,Tropical
2792,TC204501,Rocco,-86.81,28.99,999.93,25.8,185.4,243.62,-13.99,25.14,-113.85,2045-04-24 18:00:00,Tropical
2793,TC204501,Rocco,-86.61,28.45,995.37,28.5,64.29,161.58,-6.71,48.09,-103.89,2045-04-25 00:00:00,Tropical
2794,TC204501,Rocco,-85.93,28.32,995.57,24.3,67.3,102.39,0.13,72.21,-97.9,2045-04-25 06:00:00,Tropical
2795,TC204501,Rocco,-85.41,28.23,995.62,26.4,52.63,100.96,6.53,82.43,-102.92,2045-04-25 12:00:00,Tropical
2796,TC204501,Rocco,-85.23,28.02,997.01,24.9,28.85,142.49,10.29,73.76,-104.86,2045-04-25 18:00:00,Tropical
2797,TC204501,Rocco,-85.05,27.81,998.39,23.5,28.87,142.44,9.59,67.3,-108.29,2045-04-26 00:00:00,Tropical
2798,TC204501,Rocco,-84.24,27.52,1000.06,22.7,85.62,112.25,9.4,55.0,-110.81,2045-04-26 06:00:00,Tropical
2799,TC204501,Rocco,-82.62,27.64,1000.05,21.7,160.94,85.37,12.24,38.89,-120.01,2045-04-26 12:00:00,Tropical
2800,TC204501,Rocco,-80.14,27.95,997.61,26.1,246.02,81.83,17.9,-0.74,-138.9,2045-04-26 18:00:00,Extratropical
2801,TC204501,Rocco,-76.96,28.43,996.9,31.2,316.52,80.2,24.06,-51.81,-159.3,2045-04-27 00:00:00,Extratropical
2802,TC204501,Rocco,-73.06,29.52,998.1,33.7,397.81,72.15,28.73,-108.49,-178.17,2045-04-27 06:00:00,Extratropical
2803,TC204501,Rocco,-68.04,31.25,995.86,38.1,518.72,67.99,32.73,-159.69,-191.76,2045-04-27 12:00:00,Extratropical
2804,TC204501,Rocco,-62.76,33.76,991.96,40.0,567.71,59.91,34.69,-184.57,-199.16,2045-04-27 18:00:00,Extratropical
2805,TC204505,Shannon,-39.01,19.39,1007.98,17.9,111.45,332.76,10.18,-2.16,-15.64,2045-10-03 12:00:00,Pre-Tropical
2806,TC204505,Shannon,-39.5,20.28,1009.04,16.3,111.32,332.89,8.87,13.95,-0.17,2045-10-03 18:00:00,Tropical
2807,TC204505,Shannon,-41.65,21.82,1008.62,23.5,281.18,307.68,7.28,44.6,6.76,2045-10-04 00:00:00,Tropical
2808,TC204505,Shannon,-43.1,22.03,1002.2,24.9,151.89,279.02,5.93,75.36,14.12,2045-10-04 06:00:00,Tropical
2809,TC204505,Shannon,-43.75,22.57,1002.2,27.2,89.91,312.37,2.96,106.98,22.73,2045-10-04 12:00:00,Tropical
2810,TC204505,Shannon,-44.99,23.32,1002.08,24.7,152.06,303.25,1.62,122.45,53.89,2045-10-04 18:00:00,Tropical
2811,TC204505,Shannon,-45.98,24.32,1003.42,24.8,149.3,318.07,-0.07,134.77,69.98,2045-10-05 00:00:00,Tropical
2812,TC204505,Shannon,-47.31,24.35,998.93,27.3,134.54,271.59,-3.42,157.96,90.21,2045-10-05 06:00:00,Tropical
2813,TC204505,Shannon,-48.16,25.04,995.58,31.2,115.29,311.45,-6.32,184.76,129.41,2045-10-05 12:00:00,Tropical
2814,TC204505,Shannon,-48.85,25.56,984.71,39.7,90.91,310.45,-7.47,210.8,173.46,2045-10-05 18:00:00,Tropical
2815,TC204505,Shannon,-49.42,26.15,962.82,48.9,86.11,318.89,-7.94,240.8,225.27,2045-10-06 00:00:00,Tropical
2816,TC204505,Shannon,-50.09,26.91,961.96,59.1,108.45,321.92,-6.37,262.58,280.99,2045-10-06 06:00:00,Tropical
2817,TC204505,Shannon,-51.08,27.92,954.16,56.4,148.02,319.31,-4.45,272.54,331.66,2045-10-06 12:00:00,Tropical
2818,TC204505,Shannon,-51.95,28.98,941.01,65.7,145.13,324.37,-2.37,286.65,358.86,2045-10-06 18:00:00,Tropical
2819,TC204505,Shannon,-52.55,30.01,931.46,69.2,128.97,333.1,-0.57,298.25,385.2,2045-10-07 00:00:00,Tropical
2820,TC204505,Shannon,-53.46,31.06,935.15,69.7,145.24,323.71,0.94,306.03,394.33,2045-10-07 06:00:00,Tropical
2821,TC204505,Shannon,-54.18,32.65,929.74,70.9,190.18,339.27,2.76,300.15,391.09,2045-10-07 12:00:00,Tropical
2822,TC204505,Shannon,-55.03,33.97,926.76,66.9,166.16,331.97,4.4,296.15,384.17,2045-10-07 18:00:00,Tropical
2823,TC204505,Shannon,-55.68,35.37,937.1,60.1,167.26,339.26,6.89,285.13,377.34,2045-10-08 00:00:00,Tropical
2824,TC204505,Shannon,-55.65,36.84,938.84,56.8,162.98,0.87,8.34,273.76,359.22,2045-10-08 06:00:00,Tropical
2825,TC204505,Shannon,-55.26,38.45,944.85,60.7,182.1,10.68,10.46,258.31,344.99,2045-10-08 12:00:00,Tropical
2826,TC204505,Shannon,-54.3,40.49,947.1,52.1,242.02,19.6,13.26,238.78,330.03,2045-10-08 18:00:00,Tropical
2827,TC204505,Shannon,-52.65,42.73,949.91,56.6,284.13,28.15,18.26,191.22,286.95,2045-10-09 00:00:00,Transition
2828,TC204505,Shannon,-50.26,45.55,957.78,52.1,367.24,30.44,23.21,126.04,225.87,2045-10-09 06:00:00,Transition
2829,TC204505,Shannon,-46.88,48.8,973.73,44.6,441.97,34.1,30.02,55.28,139.28,2045-10-09 12:00:00,Transition
2830,TC204505,Shannon,-42.7,51.71,986.37,36.7,439.9,41.26,38.17,-5.65,36.25,2045-10-09 18:00:00,Extratropical
2831,TC204505,Shannon,-37.82,54.39,994.84,31.4,441.02,46.44,45.42,-47.11,-55.77,2045-10-10 00:00:00,Extratropical
2832,TC204505,Shannon,-33.51,56.17,1000.15,23.4,337.16,53.16,49.43,-76.1,-124.28,2045-10-10 06:00:00,Extratropical
2833,TC204507,Thomas,-48.01,35.69,994.7,24.5,366.65,14.21,13.36,120.96,-163.28,2045-10-27 12:00:00,Tropical
2834,TC204507,Thomas,-47.28,39.67,984.03,27.4,467.89,18.29,15.36,145.21,-149.08,2045-10-27 18:00:00,Tropical
2835,TC204507,Thomas,-47.52,41.64,976.24,33.3,243.21,334.98,16.08,132.1,-144.01,2045-10-28 00:00:00,Tropical
2836,TC204507,Thomas,-48.82,40.79,970.19,35.8,143.72,229.36,9.28,110.05,-95.83,2045-10-28 06:00:00,Tropical
2837,TC204507,Thomas,-47.45,39.86,971.69,30.5,155.01,131.41,3.49,122.6,-26.56,2045-10-28 12:00:00,Tropical
2838,TC204507,Thomas,-44.93,39.64,972.13,31.4,217.27,96.45,-0.87,96.92,17.19,2045-10-28 18:00:00,Tropical
2839,TC204507,Thomas,-41.82,40.52,974.9,28.0,281.91,69.57,6.78,68.67,18.57,2045-10-29 00:00:00,Tropical
2840,TC204507,Thomas,-40.02,42.14,974.54,27.4,234.24,39.37,14.09,49.31,19.39,2045-10-29 06:00:00,Tropical
2841,TC204507,Thomas,-38.63,43.51,976.09,24.8,190.33,36.0,17.87,47.89,25.02,2045-10-29 12:00:00,Tropical
