,Code,Name,Lon,Lat,SLP(hPa),Winds(m/s),Dist(m),Angle,B,VLT,VUT,Time(Z),Storm Phase
3104,TC212604,Ollie,-87.48,26.63,1003.14,25.6,159.95,64.06,18.99,47.28,-41.87,2126-05-07 18:00:00,Pre-Tropical
3105,TC212604,Ollie,-86.72,28.06,999.54,24.5,175.77,25.09,18.14,52.38,-33.34,2126-05-08 00:00:00,Pre-Tropical
3106,TC212604,Ollie,-86.18,29.11,998.04,25.3,127.37,24.09,18.09,54.48,-34.56,2126-05-08 06:00:00,Pre-Tropical
3107,TC212604,Ollie,-86.25,29.5,992.5,30.2,44.1,350.99,15.85,82.29,-2.9,2126-05-08 12:00:00,Pre-Tropical
3108,TC212604,Ollie,-85.12,30.5,992.73,23.7,155.77,44.23,13.79,81.66,23.23,2126-05-08 18:00:00,Tropical
3109,TC212604,Ollie,-84.55,30.99,991.66,19.5,77.88,44.78,11.86,71.16,41.87,2126-05-09 00:00:00,Tropical
3110,TC212604,Ollie,-83.3,31.59,991.86,18.5,135.09,60.7,11.92,55.87,51.87,2126-05-09 06:00:00,Tropical
3111,TC212604,Ollie,-81.58,31.98,993.74,23.3,168.62,74.9,11.96,55.72,74.53,2126-05-09 12:00:00,Tropical
3112,TC212604,Ollie,-79.9,32.74,991.55,25.6,179.16,61.73,12.38,60.45,79.94,2126-05-09 18:00:00,Tropical
3113,TC212604,Ollie,-78.26,33.25,987.84,26.6,162.74,69.59,13.67,81.07,77.63,2126-05-10 00:00:00,Tropical
3114,TC212604,Ollie,-76.27,33.7,984.72,28.8,191.5,74.75,15.91,115.32,76.13,2126-05-10 06:00:00,Tropical
3115,TC212604,Ollie,-74.27,34.36,981.88,30.0,198.44,68.05,17.48,143.66,72.07,2126-05-10 12:00:00,Tropical
3116,TC212604,Ollie,-73.27,34.75,976.97,31.1,101.95,64.47,17.75,160.93,57.37,2126-05-10 18:00:00,Tropical
3117,TC212604,Ollie,-71.91,34.41,977.87,30.0,129.42,107.05,18.91,162.87,48.49,2126-05-11 00:00:00,Tropical
3118,TC212604,Ollie,-70.2,34.53,979.63,29.3,157.61,85.07,18.87,153.82,51.27,2126-05-11 06:00:00,Tropical
3119,TC212604,Ollie,-68.27,34.75,978.87,30.2,177.92,82.25,18.88,137.36,61.24,2126-05-11 12:00:00,Tropical
3120,TC212604,Ollie,-66.33,34.94,975.14,33.7,179.11,83.26,17.82,127.02,71.52,2126-05-11 18:00:00,Tropical
3121,TC212604,Ollie,-64.29,35.38,973.58,34.1,191.76,75.0,17.48,121.69,81.81,2126-05-12 00:00:00,Tropical
3122,TC212604,Ollie,-62.5,35.41,976.37,30.7,161.73,88.88,17.23,117.55,92.23,2126-05-12 06:00:00,Tropical
3123,TC212604,Ollie,-60.42,35.8,979.03,31.0,193.63,77.06,17.81,115.51,85.89,2126-05-12 12:00:00,Tropical
3124,TC212604,Ollie,-58.6,36.17,978.12,30.7,168.72,75.86,16.97,112.26,72.25,2126-05-12 18:00:00,Tropical
3125,TC212604,Ollie,-56.55,36.22,980.56,29.9,183.61,88.1,15.96,104.0,73.46,2126-05-13 00:00:00,Tropical
3126,TC212604,Ollie,-54.5,36.25,982.59,27.2,184.31,89.07,14.25,91.37,82.45,2126-05-13 06:00:00,Tropical
3127,TC212604,Ollie,-52.47,35.87,984.39,29.7,187.16,103.14,11.61,84.68,78.22,2126-05-13 12:00:00,Tropical
3128,TC212604,Ollie,-50.07,35.74,985.74,30.8,216.86,93.6,8.95,74.94,82.98,2126-05-13 18:00:00,Tropical
3129,TC212604,Ollie,-46.83,35.88,986.79,28.8,292.23,87.03,6.58,65.58,93.44,2126-05-14 00:00:00,Tropical
3130,TC212604,Ollie,-44.49,36.09,985.59,28.3,212.13,83.65,4.62,59.28,87.29,2126-05-14 06:00:00,Tropical
3131,TC212604,Ollie,-42.18,36.04,987.93,28.6,207.38,91.63,2.97,60.36,70.12,2126-05-14 12:00:00,Tropical
3132,TC212604,Ollie,-39.88,35.95,990.48,27.6,207.52,92.57,1.88,61.15,55.84,2126-05-14 18:00:00,Tropical
3133,TC212604,Ollie,-37.43,35.88,994.52,25.1,220.58,92.12,1.74,63.53,30.62,2126-05-15 00:00:00,Tropical
3134,TC212604,Ollie,-35.22,35.92,995.33,23.2,199.28,88.76,2.42,61.85,4.6,2126-05-15 06:00:00,Tropical
3135,TC212604,Ollie,-33.05,36.04,998.36,22.3,195.56,85.99,4.89,52.71,-19.38,2126-05-15 12:00:00,Tropical
3136,TC212604,Ollie,-30.51,36.29,999.59,22.8,230.3,83.11,8.38,26.63,-32.84,2126-05-15 18:00:00,Tropical
3137,TC212604,Ollie,-28.33,36.35,1002.2,22.1,195.42,88.14,12.37,-5.12,-42.93,2126-05-16 00:00:00,Transition
3138,TC212604,Ollie,-25.6,36.84,1003.64,20.6,249.68,77.13,16.32,-37.5,-43.49,2126-05-16 06:00:00,Extratropical
3139,TC212604,Ollie,-23.5,37.25,1006.26,21.9,191.67,76.27,20.21,-70.08,-46.61,2126-05-16 12:00:00,Extratropical
3140,TC212604,Ollie,-21.75,37.5,1007.78,20.3,157.12,79.78,22.33,-95.38,-41.9,2126-05-16 18:00:00,Extratropical
3141,TC212604,Ollie,-20.0,38.0,1010.38,18.1,163.6,70.03,23.71,-113.49,-32.41,2126-05-17 00:00:00,Extratropical
3142,TC212604,Ollie,-19.0,38.5,1010.39,15.0,103.52,57.37,25.24,-131.4,-24.72,2126-05-17 06:00:00,Extratropical
3143,TC212604,Ollie,-18.0,39.0,1012.61,16.6,103.01,57.19,27.14,-157.32,-20.49,2126-05-17 12:00:00,Extratropical
3144,TC212604,Ollie,-17.25,39.5,1012.81,15.4,85.22,49.11,27.85,-176.11,-19.22,2126-05-17 18:00:00,Extratropical
3145,TC212701,Rosita,-42.96,42.5,990.53,26.2,463.14,64.01,0.73,-46.13,-111.23,2127-03-16 12:00:00,Pre-Tropical
3146,TC212701,Rosita,-43.8,41.93,986.06,25.2,93.91,227.79,-1.71,-40.84,-113.06,2127-03-16 18:00:00,Pre-Tropical
3147,TC212701,Rosita,-44.64,41.36,981.6,24.1,94.37,228.04,-2.86,-34.12,-114.76,2127-03-17 00:00:00,Pre-Tropical
3148,TC212701,Rosita,-45.48,40.79,977.14,23.0,94.82,228.28,-3.21,-3.68,-104.25,2127-03-17 06:00:00,Pre-Tropical
3149,TC212701,Rosita,-46.32,40.22,972.67,22.0,95.28,228.53,4.18,12.89,-91.49,2127-03-17 12:00:00,Tropical
3150,TC212701,Rosita,-47.46,41.73,970.38,21.6,193.29,330.92,8.57,38.83,-66.44,2127-03-17 18:00:00,Tropical
3151,TC212701,Rosita,-48.59,43.24,968.09,21.3,192.21,331.5,14.1,60.45,-33.47,2127-03-18 00:00:00,Tropical
3152,TC212701,Rosita,-49.1,43.53,966.39,22.3,51.51,307.96,17.03,78.17,-2.38,2127-03-18 06:00:00,Tropical
3153,TC212701,Rosita,-49.3,43.82,968.24,20.1,36.39,333.07,10.65,93.61,22.65,2127-03-18 12:00:00,Tropical
3154,TC212701,Rosita,-49.05,43.9,969.11,20.4,22.04,67.21,3.45,94.03,36.62,2127-03-18 18:00:00,Tropical
3155,TC212701,Rosita,-48.38,44.09,971.52,19.2,57.69,67.49,-2.57,83.04,39.72,2127-03-19 00:00:00,Tropical
3156,TC212701,Rosita,-47.32,44.62,972.33,18.4,102.77,55.45,-6.62,69.71,36.34,2127-03-19 06:00:00,Tropical
3157,TC212701,Rosita,-46.23,45.13,975.14,17.6,102.64,56.3,-7.76,59.09,32.27,2127-03-19 12:00:00,Tropical
3158,TC212701,Rosita,-45.43,45.98,976.67,18.9,114.21,32.93,-7.96,51.96,23.26,2127-03-19 18:00:00,Tropical
3159,TC212701,Rosita,-44.62,46.84,978.2,20.1,113.68,32.51,-4.4,33.57,4.94,2127-03-20 00:00:00,Tropical
3160,TC212701,Rosita,-43.67,47.6,977.9,21.3,110.91,39.96,-3.74,15.96,-13.56,2127-03-20 06:00:00,Tropical
3161,TC212701,Rosita,-43.56,49.12,977.84,21.2,168.88,2.75,2.93,-2.32,-30.73,2127-03-20 12:00:00,Transition
3162,TC212701,Rosita,-43.54,50.28,975.03,20.2,129.21,0.75,0.18,-36.73,-52.55,2127-03-20 18:00:00,Transition
3163,TC212701,Rosita,-44.51,50.42,974.5,15.8,70.71,282.42,6.67,-57.28,-63.64,2127-03-21 00:00:00,Transition
3164,TC212701,Rosita,-44.22,50.48,975.9,14.1,21.53,72.2,3.13,-59.51,-64.45,2127-03-21 06:00:00,Transition
3165,TC212702,Stefan,-78.68,24.34,1004.72,20.1,327.83,90.51,35.4,37.13,-84.04,2127-04-12 12:00:00,Pre-Tropical
3166,TC212702,Stefan,-77.56,25.44,1001.33,23.3,165.63,42.66,36.06,44.69,-70.71,2127-04-12 18:00:00,Pre-Tropical
3167,TC212702,Stefan,-77.57,26.36,996.91,25.9,103.07,359.17,32.9,76.09,-64.72,2127-04-13 00:00:00,Pre-Tropical
3168,TC212702,Stefan,-77.59,27.29,992.48,28.4,103.07,359.18,27.52,122.32,-33.91,2127-04-13 06:00:00,Pre-Tropical
3169,TC212702,Stefan,-77.44,28.34,988.74,28.2,118.24,7.05,24.04,145.97,-4.32,2127-04-13 12:00:00,Pre-Tropical
3170,TC212702,Stefan,-77.48,28.74,988.3,26.3,43.89,354.51,21.53,141.84,31.21,2127-04-13 18:00:00,Pre-Tropical
3171,TC212702,Stefan,-76.46,29.06,986.52,24.8,106.16,70.39,18.1,140.97,53.01,2127-04-14 00:00:00,Pre-Tropical
3172,TC212702,Stefan,-75.21,29.67,985.07,26.1,138.69,60.26,17.55,126.69,93.6,2127-04-14 06:00:00,Pre-Tropical
3173,TC212702,Stefan,-74.26,31.01,983.48,25.9,174.02,31.32,17.51,107.91,109.57,2127-04-14 12:00:00,Pre-Tropical
3174,TC212702,Stefan,-73.25,31.94,977.28,28.8,140.87,42.45,14.91,100.94,128.22,2127-04-14 18:00:00,Tropical
3175,TC212702,Stefan,-72.21,32.61,975.52,29.8,123.86,52.33,13.04,106.98,142.9,2127-04-15 00:00:00,Tropical
3176,TC212702,Stefan,-71.36,33.41,975.39,30.0,118.44,41.65,12.33,102.84,158.12,2127-04-15 06:00:00,Tropical
3177,TC212702,Stefan,-70.66,34.51,973.93,33.2,139.11,27.57,11.47,118.54,165.48,2127-04-15 12:00:00,Tropical
3178,TC212702,Stefan,-70.86,36.0,972.34,32.5,165.68,353.76,10.74,144.16,169.14,2127-04-15 18:00:00,Tropical
3179,TC212702,Stefan,-71.23,36.96,965.34,33.0,112.75,343.12,7.27,144.32,176.74,2127-04-16 00:00:00,Tropical
3180,TC212702,Stefan,-72.63,37.31,965.12,37.5,129.79,287.43,4.3,128.3,184.42,2127-04-16 06:00:00,Tropical
3181,TC212702,Stefan,-72.82,36.67,968.96,32.7,74.01,193.82,3.08,114.04,184.25,2127-04-16 12:00:00,Tropical
3182,TC212702,Stefan,-72.39,36.51,973.8,26.6,42.29,113.49,-0.98,91.69,168.35,2127-04-16 18:00:00,Tropical
3183,TC212702,Stefan,-72.39,36.51,976.87,25.4,0.0,0.0,-2.38,67.97,149.94,2127-04-17 00:00:00,Tropical
3184,TC212702,Stefan,-72.24,36.35,978.16,25.5,22.95,144.32,-0.01,69.56,125.09,2127-04-17 06:00:00,Tropical
3185,TC212702,Stefan,-72.24,36.35,980.63,24.8,0.0,0.0,1.49,83.13,102.24,2127-04-17 12:00:00,Tropical
3186,TC212702,Stefan,-71.78,36.37,982.81,23.7,41.27,86.35,1.62,81.85,73.21,2127-04-17 18:00:00,Tropical
3187,TC212702,Stefan,-71.39,35.93,983.91,24.0,60.12,144.56,5.24,74.31,45.93,2127-04-18 00:00:00,Tropical
3188,TC212702,Stefan,-70.86,35.32,986.11,23.0,83.09,144.78,8.05,58.61,24.41,2127-04-18 06:00:00,Tropical
3189,TC212702,Stefan,-69.64,35.12,989.09,23.1,113.25,100.94,9.94,42.79,2.03,2127-04-18 12:00:00,Tropical
3190,TC212702,Stefan,-68.42,34.92,991.2,22.2,113.82,101.45,13.24,27.86,-14.94,2127-04-18 18:00:00,Tropical
3191,TC212702,Stefan,-67.19,34.71,992.12,20.9,114.35,101.96,14.0,28.15,-13.09,2127-04-19 00:00:00,Tropical
3192,TC212702,Stefan,-65.92,35.16,992.83,21.7,126.09,66.42,13.15,33.48,-3.32,2127-04-19 06:00:00,Tropical
3193,TC212702,Stefan,-64.96,35.27,993.41,22.2,88.1,81.67,11.89,48.59,0.64,2127-04-19 12:00:00,Tropical
3194,TC212702,Stefan,-64.22,35.66,992.5,21.8,80.19,57.04,10.96,67.97,13.28,2127-04-19 18:00:00,Tropical
3195,TC212702,Stefan,-63.88,35.84,992.3,21.7,35.86,57.41,9.28,89.26,13.24,2127-04-20 00:00:00,Tropical
3196,TC212702,Stefan,-63.47,36.05,990.95,22.8,44.33,57.62,9.7,100.86,5.0,2127-04-20 06:00:00,Tropical
3197,TC212702,Stefan,-63.13,36.22,990.44,21.9,35.86,57.85,11.05,112.68,-6.61,2127-04-20 12:00:00,Tropical
3198,TC212702,Stefan,-62.86,35.87,990.85,21.0,46.1,147.84,9.88,119.26,-12.41,2127-04-20 18:00:00,Tropical
3199,TC212702,Stefan,-62.1,36.25,990.21,22.6,80.35,58.28,13.48,119.21,-34.54,2127-04-21 00:00:00,Tropical
3200,TC212702,Stefan,-62.16,36.71,986.63,25.5,51.02,354.01,16.85,122.51,-44.08,2127-04-21 06:00:00,Transition
3201,TC212702,Stefan,-61.17,37.18,986.27,26.9,102.36,58.74,19.89,124.21,-25.59,2127-04-21 12:00:00,Transition
3202,TC212702,Stefan,-61.25,38.65,980.42,31.5,163.37,357.7,21.2,117.96,9.38,2127-04-21 18:00:00,Transition
3203,TC212702,Stefan,-62.06,40.26,976.44,34.8,192.24,338.92,24.0,96.26,46.11,2127-04-22 00:00:00,Transition
3204,TC212702,Stefan,-63.89,41.81,978.11,33.7,230.22,318.83,18.82,64.07,90.9,2127-04-22 06:00:00,Transition
3205,TC212702,Stefan,-64.73,42.05,984.26,26.3,74.71,291.25,15.38,19.09,120.25,2127-04-22 12:00:00,Transition
3206,TC212702,Stefan,-64.29,42.26,988.94,23.6,42.92,57.22,11.06,-14.53,118.0,2127-04-22 18:00:00,Extratropical
3207,TC212702,Stefan,-63.06,43.07,993.27,20.4,135.23,47.76,7.17,-45.97,99.18,2127-04-23 00:00:00,Extratropical
3208,TC212702,Stefan,-61.8,43.87,997.01,17.3,134.85,48.62,5.32,-68.49,74.92,2127-04-23 06:00:00,Extratropical
3209,TC212702,Stefan,-60.12,44.57,1000.42,17.1,154.95,59.51,9.02,-82.65,48.14,2127-04-23 12:00:00,Extratropical
3210,TC212702,Stefan,-58.65,45.53,1003.04,15.1,157.24,46.89,11.82,-96.6,31.25,2127-04-23 18:00:00,Extratropical
3211,TC212702,Stefan,-57.28,46.04,1005.81,14.0,120.48,61.73,16.71,-112.44,17.82,2127-04-24 00:00:00,Extratropical
3212,TC212702,Stefan,-55.73,46.59,1007.94,14.1,133.85,62.77,23.21,-119.92,0.08,2127-04-24 06:00:00,Extratropical
3213,TC212702,Stefan,-52.0,48.79,1010.31,21.1,371.48,47.79,21.1,-121.67,-22.08,2127-04-24 12:00:00,Extratropical
3214,TC212702,Stefan,-50.04,49.34,1010.78,21.1,155.4,67.03,26.47,-121.36,-39.9,2127-04-24 18:00:00,Extratropical
3215,TC212702,Stefan,-49.51,48.69,1011.32,19.7,81.11,151.6,31.68,-117.57,-58.65,2127-04-25 00:00:00,Extratropical
3216,TC212702,Stefan,-46.44,50.21,1010.82,19.5,279.33,52.1,34.22,-122.13,-73.95,2127-04-25 06:00:00,Extratropical
3217,TC212702,Stefan,-45.25,50.75,1012.64,18.6,103.06,54.43,36.58,-124.67,-82.31,2127-04-25 12:00:00,Extratropical
3218,TC212704,Tess,-73.94,34.32,1008.62,22.3,151.38,27.86,-0.81,27.19,-76.85,2127-06-11 00:00:00,Tropical
3219,TC212704,Tess,-74.14,34.87,1008.13,23.8,64.64,343.87,-3.28,53.2,-65.44,2127-06-11 06:00:00,Tropical
3220,TC212704,Tess,-73.76,33.23,1004.63,33.9,186.55,169.09,-2.47,68.04,-39.74,2127-06-11 12:00:00,Tropical
3221,TC212704,Tess,-73.22,35.04,998.89,30.8,207.96,13.49,0.37,69.48,-11.43,2127-06-11 18:00:00,Tropical
3222,TC212704,Tess,-73.61,34.27,998.57,25.4,92.79,202.46,0.95,78.88,4.64,2127-06-12 00:00:00,Tropical
3223,TC212704,Tess,-72.41,34.1,997.38,24.1,111.94,99.75,-1.61,93.49,20.99,2127-06-12 06:00:00,Tropical
3224,TC212704,Tess,-71.42,34.72,996.07,25.4,114.57,52.62,-0.77,78.67,35.18,2127-06-12 12:00:00,Tropical
3225,TC212704,Tess,-70.53,35.27,995.83,28.5,101.04,53.17,-4.02,79.84,41.19,2127-06-12 18:00:00,Tropical
3226,TC212704,Tess,-69.82,35.69,997.07,27.0,79.16,53.67,-7.15,80.89,50.55,2127-06-13 00:00:00,Tropical
3227,TC212704,Tess,-68.59,36.4,996.91,24.6,136.45,54.15,-7.17,77.17,69.67,2127-06-13 06:00:00,Tropical
3228,TC212704,Tess,-67.22,36.76,996.75,26.9,127.94,71.99,-4.9,73.74,68.6,2127-06-13 12:00:00,Tropical
3229,TC212704,Tess,-65.12,37.38,996.72,26.9,199.25,69.42,-1.08,75.82,60.86,2127-06-13 18:00:00,Tropical
3230,TC212704,Tess,-62.6,38.25,995.43,28.5,241.55,66.25,3.86,78.56,43.87,2127-06-14 00:00:00,Tropical
3231,TC212704,Tess,-60.1,39.18,993.16,29.8,240.44,64.38,8.04,82.4,14.34,2127-06-14 06:00:00,Tropical
3232,TC212704,Tess,-57.07,39.86,992.25,31.3,270.04,73.56,12.48,94.22,-24.17,2127-06-14 12:00:00,Tropical
3233,TC212704,Tess,-53.68,40.72,990.71,30.2,303.47,71.31,16.69,93.36,-65.28,2127-06-14 18:00:00,Transition
3234,TC212704,Tess,-49.38,41.63,989.45,30.4,374.08,74.22,21.6,73.94,-98.63,2127-06-15 00:00:00,Transition
3235,TC212704,Tess,-45.63,42.54,989.48,29.8,324.93,71.62,26.76,42.7,-121.67,2127-06-15 06:00:00,Transition
3236,TC212704,Tess,-41.88,43.52,989.42,25.0,323.63,70.14,32.39,6.9,-140.96,2127-06-15 12:00:00,Transition
3237,TC212704,Tess,-38.11,44.55,988.96,26.3,322.71,68.87,35.9,-30.72,-198.0,2127-06-15 18:00:00,Extratropical
3238,TC212704,Tess,-35.98,46.0,988.05,23.5,360.67,63.14,46.38,-38.86,-228.49,2127-06-16 00:00:00,Extratropical
3239,TC212704,Tess,-35.0,49.95,983.16,20.0,494.08,334.18,51.66,-36.78,-238.55,2127-06-16 06:00:00,Extratropical
3240,TC212704,Tess,-33.29,50.79,977.94,24.4,214.14,63.92,46.41,-19.19,-241.36,2127-06-16 12:00:00,Extratropical
3241,TC212704,Tess,-31.57,51.63,972.72,28.9,211.06,63.51,38.9,2.74,-233.98,2127-06-16 18:00:00,Extratropical
3242,TC212704,Tess,-28.85,52.47,967.5,33.3,207.95,63.08,31.55,14.68,-178.96,2127-06-17 00:00:00,Extratropical
3243,TC212704,Tess,-26.27,53.91,968.86,30.5,234.57,46.33,24.8,9.97,-173.26,2127-06-17 06:00:00,Extratropical
3244,TC212704,Tess,-23.7,55.34,970.21,27.7,230.35,45.31,20.25,-2.22,-177.59,2127-06-17 12:00:00,Extratropical
3245,TC212704,Tess,-21.13,56.78,971.57,24.9,226.14,44.25,21.73,-11.28,-184.05,2127-06-17 18:00:00,Extratropical
3246,TC212704,Tess,-19.59,58.16,974.38,23.0,178.05,30.34,27.86,-30.26,-208.23,2127-06-18 00:00:00,Extratropical
3247,TC212707,Yves,-35.87,30.53,1006.7,22.9,109.98,116.35,31.46,-2.73,-123.4,2127-10-17 12:00:00,Pre-Tropical
3248,TC212707,Yves,-34.84,30.09,1005.81,23.9,110.38,116.25,30.31,12.09,-125.0,2127-10-17 18:00:00,Pre-Tropical
3249,TC212707,Yves,-33.81,29.65,1004.92,24.8,110.78,116.15,26.53,24.01,-123.09,2127-10-18 00:00:00,Pre-Tropical
3250,TC212707,Yves,-32.78,29.21,1004.03,25.7,111.17,116.05,26.19,42.96,-118.21,2127-10-18 06:00:00,Pre-Tropical
3251,TC212707,Yves,-32.09,28.68,1004.87,23.6,90.07,131.17,25.17,60.95,-103.34,2127-10-18 12:00:00,Pre-Tropical
3252,TC212707,Yves,-31.27,28.91,1002.39,18.6,83.36,71.67,14.22,86.34,-75.59,2127-10-18 18:00:00,Tropical
3253,TC212707,Yves,-30.68,29.08,1002.14,23.2,60.33,72.02,13.14,102.9,-45.85,2127-10-19 00:00:00,Tropical
3254,TC212707,Yves,-30.91,29.02,996.24,26.7,23.04,252.15,13.32,127.13,-9.11,2127-10-19 06:00:00,Tropical
3255,TC212707,Yves,-30.68,29.08,993.09,29.7,23.04,72.13,12.77,150.05,29.98,2127-10-19 12:00:00,Tropical
3256,TC212707,Yves,-30.19,29.54,987.24,33.0,69.82,42.75,10.49,181.0,87.84,2127-10-19 18:00:00,Tropical
3257,TC212707,Yves,-29.97,29.6,980.33,36.0,23.04,72.61,16.87,204.48,134.7,2127-10-20 00:00:00,Tropical
3258,TC212707,Yves,-29.26,30.19,963.02,45.7,93.87,46.04,12.35,229.23,186.81,2127-10-20 06:00:00,Tropical
3259,TC212707,Yves,-29.26,30.9,958.12,59.1,79.69,0.52,10.79,242.71,229.7,2127-10-20 12:00:00,Tropical
3260,TC212707,Yves,-29.42,31.38,944.64,52.9,55.05,343.75,8.05,256.56,267.25,2127-10-20 18:00:00,Tropical
3261,TC212707,Yves,-29.36,31.2,955.15,52.4,21.03,163.63,1.89,258.44,274.37,2127-10-21 00:00:00,Tropical
3262,TC212707,Yves,-28.81,31.53,956.32,49.5,63.9,54.52,-2.12,255.65,275.09,2127-10-21 06:00:00,Tropical
3263,TC212707,Yves,-29.1,31.66,960.84,48.5,31.16,296.2,0.84,243.0,270.2,2127-10-21 12:00:00,Tropical
3264,TC212707,Yves,-29.48,31.56,961.84,49.9,37.29,253.8,2.28,241.2,266.13,2127-10-21 18:00:00,Tropical
3265,TC212707,Yves,-29.04,31.47,967.03,45.4,42.82,103.12,3.99,228.91,259.27,2127-10-22 00:00:00,Tropical
3266,TC212707,Yves,-28.75,31.35,961.56,46.7,31.14,116.14,10.87,220.16,252.22,2127-10-22 06:00:00,Tropical
3267,TC212707,Yves,-28.42,31.12,968.67,46.6,40.9,129.71,19.81,213.8,249.23,2127-10-22 12:00:00,Transition
3268,TC212707,Yves,-27.81,31.26,966.58,44.9,60.34,74.07,22.53,209.85,244.54,2127-10-22 18:00:00,Transition
3269,TC212707,Yves,-26.9,31.29,971.71,47.4,85.83,88.42,26.29,195.22,231.16,2127-10-23 00:00:00,Transition
3270,TC212707,Yves,-26.23,31.25,978.08,38.3,63.64,93.67,28.69,196.95,213.02,2127-10-23 06:00:00,Transition
3271,TC212707,Yves,-25.01,31.03,980.51,42.8,118.73,101.91,31.12,198.28,190.66,2127-10-23 12:00:00,Transition
3272,TC212707,Yves,-24.04,30.75,979.84,42.2,98.27,108.14,31.28,201.91,172.26,2127-10-23 18:00:00,Transition
3273,TC212707,Yves,-22.95,30.99,982.48,39.0,106.42,75.76,30.6,202.12,160.92,2127-10-24 00:00:00,Transition
3274,TC212707,Yves,-22.06,30.99,979.55,43.9,85.37,89.79,28.55,205.8,157.08,2127-10-24 06:00:00,Transition
3275,TC212707,Yves,-21.33,30.66,977.16,45.1,78.77,117.72,28.71,191.26,149.69,2127-10-24 12:00:00,Transition
3276,TC212707,Yves,-20.4,30.48,974.8,40.8,91.28,102.29,29.89,168.35,141.24,2127-10-24 18:00:00,Transition
3277,TC212707,Yves,-18.8,30.15,975.88,38.7,158.01,103.58,31.14,143.91,123.97,2127-10-25 00:00:00,Transition
3278,TC212707,Yves,-16.17,30.18,973.19,40.4,252.96,89.16,36.14,126.63,83.64,2127-10-25 06:00:00,Transition
3279,TC212707,Yves,-13.29,31.1,971.98,41.0,293.31,69.4,42.0,101.34,39.68,2127-10-25 12:00:00,Transition
3280,TC212707,Yves,-10.55,33.07,976.88,44.5,338.11,49.28,43.5,85.92,16.47,2127-10-25 18:00:00,Transition
3281,TC212707,Yves,-7.62,35.26,985.68,34.0,363.96,47.23,40.38,73.39,-2.32,2127-10-26 00:00:00,Transition
3282,TC212707,Yves,-6.18,37.07,984.72,29.1,238.14,32.25,37.24,52.41,-2.67,2127-10-26 06:00:00,Transition
3283,TC212707,Yves,-5.47,37.63,990.33,24.3,89.41,44.78,33.66,26.82,14.47,2127-10-26 12:00:00,Transition
3284,TC212707,Yves,-4.11,38.78,993.35,14.0,173.99,42.76,24.67,8.62,21.57,2127-10-26 18:00:00,Transition
3285,TC212707,Yves,-2.43,39.45,999.95,10.3,162.74,62.6,20.39,-5.09,5.19,2127-10-27 00:00:00,Extratropical
3286,TC212707,Yves,-1.28,38.85,1002.8,15.2,119.48,123.76,19.92,-17.64,-12.59,2127-10-27 06:00:00,Extratropical
3287,TC212707,Yves,-0.25,39.0,1006.02,18.5,90.93,79.11,19.3,-22.33,-47.45,2127-10-27 12:00:00,Extratropical
3288,TC212707,Yves,1.5,39.0,1008.03,16.1,151.23,90.0,17.47,-23.74,-78.06,2127-10-27 18:00:00,Extratropical
3289,TC212707,Yves,2.5,39.0,1011.06,14.0,86.42,90.0,19.75,-18.28,-90.89,2127-10-28 00:00:00,Extratropical
3290,TC212709,Alberto,-67.62,41.67,995.98,21.8,361.68,82.76,25.58,15.77,-149.36,2127-12-08 18:00:00,Pre-Tropical
3291,TC212709,Alberto,-63.31,42.08,990.29,23.3,359.43,82.71,9.03,-0.96,-146.73,2127-12-09 00:00:00,Pre-Tropical
3292,TC212709,Alberto,-63.47,43.52,979.99,28.2,161.35,355.37,3.76,23.87,-111.29,2127-12-09 06:00:00,Tropical
3293,TC212709,Alberto,-61.4,42.92,981.1,26.7,180.45,111.49,-1.82,57.28,-93.1,2127-12-09 12:00:00,Tropical
3294,TC212709,Alberto,-59.33,42.32,982.2,25.2,181.97,111.3,-3.81,68.03,-71.95,2127-12-09 18:00:00,Tropical
3295,TC212709,Alberto,-58.21,42.32,985.64,23.7,92.65,90.59,-12.32,36.46,-82.2,2127-12-10 00:00:00,Tropical
3296,TC212709,Alberto,-56.83,41.19,987.85,22.8,169.76,137.38,-3.81,23.75,-90.16,2127-12-10 06:00:00,Tropical
3297,TC212709,Alberto,-55.46,40.06,990.07,21.8,171.1,136.9,0.16,7.37,-91.89,2127-12-10 12:00:00,Tropical
3298,TC212709,Alberto,-54.08,38.92,992.29,20.8,172.42,136.43,2.7,-1.27,-81.42,2127-12-10 18:00:00,Tropical
3299,TC212709,Alberto,-52.71,37.79,994.5,19.9,173.73,135.99,0.79,7.82,-65.44,2127-12-11 00:00:00,Tropical
3300,TC212709,Alberto,-52.05,37.68,994.07,19.1,59.15,102.76,-0.65,10.97,-53.64,2127-12-11 06:00:00,Tropical
3301,TC212709,Alberto,-52.4,37.43,994.42,19.3,41.85,228.43,-1.88,14.18,-49.55,2127-12-11 12:00:00,Tropical
3302,TC212709,Alberto,-52.76,37.18,994.77,19.5,41.93,228.52,-2.73,23.66,-52.63,2127-12-11 18:00:00,Tropical
3303,TC212709,Alberto,-53.46,36.67,996.78,19.3,83.89,228.09,-3.03,28.97,-48.42,2127-12-12 00:00:00,Tropical
3304,TC212709,Alberto,-53.96,35.87,997.3,17.9,99.86,206.68,-0.45,24.12,-45.92,2127-12-12 06:00:00,Tropical
