,Code,Name,Orig Code,Ensemble,Trans Type,Peak Time,Peak SLP,Peak Lon,Peak Lat,Trop Peak Time,Trop Begin Time,Trop Peak SLP,Trop Peak Lon,Trop Peak Lat,Genesis Time,Genesis SLP,Genesis Lon,Genesis Lat,Final Time,Final SLP,Final Lon,Final Lat,Trop Begin SLP,Trop Begin Lon,Trop Begin Lat,ET Begin Time,ET Begin SLP,ET Begin Lon,ET Begin Lat,ET Complete Time,ET Complete SLP,ET Complete Lon,ET Complete Lat
141,TC213805,Seldoen,0441,B,2,2138-10-10 18:00:00,961.37,-27.33,59.07,2138-10-08 18:00:00,2138-10-05 18:00:00,990.16,-54.6,38.34,2138-10-05 18:00:00,1011.36,-53.48,33.56,2138-10-10 18:00:00,961.37,-27.33,59.07,1011.36,-53.48,33.56,2138-10-09 06:00:00,986.95,-50.62,40.99,2138-10-10 06:00:00,972.0,-35.21,50.9
142,TC213901,Vincent,0463,B,2,2139-03-22 12:00:00,955.66,-53.0,59.56,2139-03-21 00:00:00,2139-03-18 06:00:00,965.98,-55.14,42.67,2139-03-15 18:00:00,1006.14,-90.67,16.25,2139-03-22 12:00:00,955.66,-53.0,59.56,976.79,-74.42,28.34,2139-03-21 06:00:00,959.7,-54.67,44.94,2139-03-21 18:00:00,962.9,-51.32,48.77
143,TC213902,Zoe,0468,B,2,2139-06-09 00:00:00,968.31,-89.82,29.26,2139-06-09 00:00:00,2139-06-02 18:00:00,968.31,-89.82,29.26,2139-06-02 12:00:00,1009.13,-86.59,15.59,2139-06-11 06:00:00,1009.52,-82.59,38.03,1008.7,-85.88,15.68,2139-06-09 06:00:00,973.78,-89.71,31.02,2139-06-10 12:00:00,999.78,-84.71,37.66
144,TC213903,Alice,0491,B,2,2139-10-26 00:00:00,934.51,-47.24,34.36,2139-10-26 00:00:00,2139-10-19 18:00:00,934.51,-47.24,34.36,2139-10-19 18:00:00,1012.42,-38.32,33.58,2139-10-29 00:00:00,995.31,-0.25,47.0,1012.42,-38.32,33.58,2139-10-26 06:00:00,944.41,-46.44,36.45,2139-10-27 18:00:00,992.04,-31.05,45.72
145,TC213904,Bruce,0496,B,2,2139-11-01 06:00:00,941.58,-37.97,58.06,2139-10-28 12:00:00,2139-10-26 18:00:00,977.78,-67.99,33.09,2139-10-26 18:00:00,998.56,-74.09,34.48,2139-11-02 12:00:00,975.82,-22.9,59.66,998.56,-74.09,34.48,2139-10-28 18:00:00,974.36,-66.39,33.1,2139-10-31 00:00:00,958.61,-47.21,45.64
146,TC213905,Candy,0498,B,0,2139-11-21 00:00:00,975.27,-40.69,39.52,2139-11-21 00:00:00,2139-11-17 12:00:00,975.27,-40.69,39.52,2139-11-16 00:00:00,1002.49,-78.02,26.03,2139-11-23 00:00:00,1008.53,-38.63,43.51,986.76,-71.89,31.88,,,,,,,,
147,TC214002,Dylan,0510,B,1,2140-01-11 18:00:00,942.28,-66.24,42.46,2140-01-12 00:00:00,2140-01-12 00:00:00,942.42,-65.66,43.39,2140-01-11 00:00:00,953.16,-73.87,37.48,2140-01-14 18:00:00,972.28,-43.75,49.75,942.42,-65.66,43.39,2140-01-14 12:00:00,971.74,-46.25,49.75,,,,
148,TC214003,Emmelyn,0526,B,1,2140-06-10 06:00:00,972.66,-35.0,46.0,2140-06-10 06:00:00,2140-06-06 12:00:00,972.66,-35.0,46.0,2140-06-03 18:00:00,1007.4,-85.18,15.77,2140-06-15 18:00:00,1008.91,-12.25,50.5,991.21,-76.32,28.21,2140-06-12 00:00:00,991.08,-24.25,46.0,,,,
149,TC214004,Gianluigi,0534,B,0,2140-09-10 18:00:00,960.12,-77.77,33.87,2140-09-10 18:00:00,2140-08-31 00:00:00,960.12,-77.77,33.87,2140-08-30 12:00:00,1011.88,-43.58,12.46,2140-09-15 18:00:00,1011.72,-64.75,43.25,1009.25,-47.35,12.96,,,,,,,,
150,TC214005,Ivy,0535,B,2,2140-09-27 18:00:00,904.89,-58.16,40.25,2140-09-26 00:00:00,2140-09-15 18:00:00,907.21,-67.51,31.15,2140-09-15 00:00:00,1011.25,-35.66,13.3,2140-09-30 12:00:00,966.2,-34.44,59.87,1006.43,-38.16,13.03,2140-09-26 18:00:00,909.67,-65.21,34.25,2140-09-29 00:00:00,955.36,-49.91,49.58
151,TC214008,Jeremy,0546,B,0,2140-11-10 18:00:00,980.22,-41.74,42.26,2140-11-10 18:00:00,2140-11-10 18:00:00,980.22,-41.74,42.26,2140-11-10 18:00:00,980.22,-41.74,42.26,2140-11-14 18:00:00,1005.11,-38.5,42.5,980.22,-41.74,42.26,,,,,,,,
152,TC214009,Katie,0547,B,2,2140-11-15 18:00:00,994.59,-42.68,42.02,2140-11-15 18:00:00,2140-11-15 06:00:00,994.59,-42.68,42.02,2140-11-15 06:00:00,999.45,-41.29,43.33,2140-11-18 18:00:00,998.97,-29.25,55.75,999.45,-41.29,43.33,2140-11-17 06:00:00,1003.56,-39.55,46.15,2140-11-18 06:00:00,1001.54,-36.0,49.5
153,TC214010,Luigi,0548,B,2,2140-11-23 12:00:00,953.39,-35.47,57.08,2140-11-21 12:00:00,2140-11-19 12:00:00,992.41,-40.21,36.62,2140-11-19 12:00:00,1005.6,-48.39,32.9,2140-11-23 18:00:00,955.88,-35.47,57.08,1005.6,-48.39,32.9,2140-11-21 18:00:00,988.43,-38.47,38.05,2140-11-23 06:00:00,958.9,-34.34,55.38
154,TC214101,Michelle,0563,B,2,2141-05-04 12:00:00,986.94,-47.25,31.35,2141-05-04 12:00:00,2141-05-03 12:00:00,986.94,-47.25,31.35,2141-05-02 18:00:00,1000.45,-49.34,27.24,2141-05-11 18:00:00,1012.2,-24.0,58.0,989.5,-46.47,31.2,2141-05-10 00:00:00,1004.66,-45.61,36.29,2141-05-10 12:00:00,1005.13,-42.68,40.71
155,TC214102,Phil,0575,B,2,2141-08-30 12:00:00,961.76,-45.56,44.88,2141-08-24 12:00:00,2141-08-16 18:00:00,992.12,-68.3,26.82,2141-08-16 18:00:00,1008.3,-37.09,12.91,2141-09-03 18:00:00,1010.75,-24.0,49.25,1008.3,-37.09,12.91,2141-08-28 00:00:00,993.08,-67.63,36.53,2141-09-01 12:00:00,996.85,-40.4,49.2
156,TC214103,Risa,0577,B,2,2141-09-16 18:00:00,988.39,-31.24,18.23,2141-09-16 18:00:00,2141-09-14 18:00:00,988.39,-31.24,18.23,2141-09-13 06:00:00,1007.92,-21.96,10.78,2141-09-23 18:00:00,1005.22,-32.25,38.75,1002.42,-21.72,15.1,2141-09-23 06:00:00,1008.18,-35.75,36.25,2141-09-23 06:00:00,1008.18,-35.75,36.25
157,TC214104,Sergio,0579,B,2,2141-10-14 18:00:00,992.29,-57.86,38.44,2141-10-14 18:00:00,2141-10-13 00:00:00,992.29,-57.86,38.44,2141-10-12 18:00:00,1010.53,-70.51,27.51,2141-10-17 12:00:00,999.36,-47.0,48.75,1009.99,-69.89,27.64,2141-10-17 00:00:00,1001.27,-53.61,46.47,2141-10-17 00:00:00,1001.27,-53.61,46.47
158,TC214105,Vivianne,0584,B,2,2141-11-17 18:00:00,984.21,1.75,52.25,2141-11-10 06:00:00,2141-11-10 00:00:00,988.66,-41.63,38.29,2141-11-10 00:00:00,989.61,-41.05,40.18,2141-11-17 18:00:00,984.21,1.75,52.25,989.61,-41.05,40.18,2141-11-16 00:00:00,1000.69,-36.25,47.25,2141-11-16 06:00:00,997.44,-32.25,49.25
159,TC214106,Zack,0590,B,0,2141-12-03 18:00:00,982.48,-21.93,39.99,2141-12-04 12:00:00,2141-12-04 12:00:00,986.75,-22.4,41.58,2141-12-02 18:00:00,996.22,-28.89,36.43,2141-12-07 18:00:00,1012.92,-23.75,51.0,986.75,-22.4,41.58,,,,,,,,
160,TC214201,Alex,0603,B,1,2142-03-15 06:00:00,945.36,-57.8,40.41,2142-03-15 06:00:00,2142-03-15 06:00:00,945.36,-57.8,40.41,2142-03-13 00:00:00,994.7,-82.08,29.05,2142-03-19 18:00:00,1002.76,-28.25,50.5,945.36,-57.8,40.41,2142-03-19 12:00:00,998.02,-30.25,48.75,,,,
161,TC214203,Beatrice,0621,B,2,2142-09-25 00:00:00,949.2,-55.27,42.84,2142-09-23 18:00:00,2142-09-20 06:00:00,968.24,-67.35,33.96,2142-09-20 06:00:00,1010.14,-60.26,23.47,2142-09-26 06:00:00,965.14,-34.88,58.12,1010.14,-60.26,23.47,2142-09-24 00:00:00,967.6,-66.06,35.33,2142-09-25 18:00:00,961.64,-41.94,52.37
162,TC214301,Colin,0649,B,0,2143-05-10 12:00:00,989.52,-79.71,28.98,2143-05-10 12:00:00,2143-05-08 18:00:00,989.52,-79.71,28.98,2143-05-08 18:00:00,1005.43,-77.13,28.31,2143-05-14 06:00:00,1005.97,-74.5,27.75,1005.43,-77.13,28.31,,,,,,,,
163,TC214302,Dawn,0651,B,0,2143-05-17 06:00:00,968.7,-60.25,37.37,2143-05-17 06:00:00,2143-05-14 18:00:00,968.7,-60.25,37.37,2143-05-14 18:00:00,1002.33,-72.99,27.21,2143-05-18 12:00:00,988.28,-62.92,47.51,1002.33,-72.99,27.21,,,,,,,,
164,TC214403,Ernest,0699,B,1,2144-02-22 18:00:00,970.69,-71.87,34.7,2144-02-24 06:00:00,2144-02-24 06:00:00,989.62,-49.75,34.01,2144-02-21 12:00:00,1005.26,-85.52,28.68,2144-02-27 06:00:00,1009.24,-36.75,22.0,989.62,-49.75,34.01,2144-02-26 12:00:00,997.56,-36.0,24.39,,,,
165,TC214406,Flavia,0715,B,2,2144-07-21 18:00:00,938.74,-59.94,35.16,2144-07-21 18:00:00,2144-07-16 00:00:00,938.74,-59.94,35.16,2144-07-15 18:00:00,1010.55,-46.83,17.59,2144-07-26 00:00:00,990.21,-23.0,54.0,1009.62,-49.24,17.68,2144-07-25 06:00:00,996.7,-36.11,48.99,2144-07-25 06:00:00,996.7,-36.11,48.99
166,TC214407,Harrison,0716,B,0,2144-08-08 06:00:00,997.16,-42.25,13.66,2144-08-08 06:00:00,2144-08-05 00:00:00,997.16,-42.25,13.66,2144-08-03 18:00:00,1011.43,-26.72,9.42,2144-08-14 12:00:00,1011.16,-85.65,25.32,1006.86,-26.43,10.95,,,,,,,,
167,TC214409,Janet,0721,B,2,2144-09-06 12:00:00,945.43,-54.66,40.58,2144-09-06 12:00:00,2144-09-03 00:00:00,945.43,-54.66,40.58,2144-09-03 00:00:00,1006.09,-62.15,30.07,2144-09-11 00:00:00,987.97,-5.12,56.28,1006.09,-62.15,30.07,2144-09-07 12:00:00,965.41,-43.71,41.96,2144-09-10 18:00:00,982.55,-8.15,55.43
168,TC214411,Kinen,0723,B,2,2144-09-26 18:00:00,915.56,-72.78,23.95,2144-09-26 18:00:00,2144-09-19 06:00:00,915.56,-72.78,23.95,2144-09-17 18:00:00,1011.29,-43.94,11.46,2144-10-07 06:00:00,974.46,-12.5,55.0,1005.98,-48.92,13.66,2144-09-27 12:00:00,954.24,-71.6,24.99,2144-10-06 00:00:00,968.71,-29.26,47.77
169,TC214412,Lydia,0724,B,2,2144-09-25 12:00:00,947.72,-52.45,19.97,2144-09-25 12:00:00,2144-09-20 12:00:00,947.72,-52.45,19.97,2144-09-20 12:00:00,1008.97,-37.26,14.8,2144-10-04 00:00:00,972.06,-19.57,55.76,1008.97,-37.26,14.8,2144-09-29 12:00:00,977.36,-51.07,31.24,2144-10-03 06:00:00,960.31,-9.9,51.22
170,TC214413,Mario,0727,B,2,2144-10-30 18:00:00,986.98,-57.03,43.01,2144-10-29 06:00:00,2144-10-27 18:00:00,991.98,-60.12,36.81,2144-10-27 18:00:00,1007.74,-55.73,31.75,2144-11-01 00:00:00,996.41,-45.0,47.5,1007.74,-55.73,31.75,2144-10-30 06:00:00,990.88,-59.43,40.09,2144-10-31 12:00:00,992.75,-51.5,45.75
171,TC214414,Nicole,0729,B,2,2144-11-17 06:00:00,977.52,-39.26,44.11,2144-11-17 06:00:00,2144-11-11 12:00:00,977.52,-39.26,44.11,2144-11-11 12:00:00,1005.17,-44.83,28.02,2144-11-20 00:00:00,1011.12,-28.85,43.1,1005.17,-44.83,28.02,2144-11-19 06:00:00,1004.66,-31.64,46.33,2144-11-19 18:00:00,1008.09,-30.09,44.67
172,TC214501,Quinn,0750,B,1,2145-03-25 18:00:00,963.59,-36.24,48.66,2145-03-20 12:00:00,2145-03-20 12:00:00,976.88,-44.37,33.2,2145-03-20 12:00:00,976.88,-44.37,33.2,2145-03-26 18:00:00,993.24,-31.25,48.25,976.88,-44.37,33.2,2145-03-25 06:00:00,965.99,-35.12,47.23,,,,
173,TC214502,Stephanie,0752,B,0,2145-04-03 06:00:00,961.41,-43.9,41.48,2145-04-03 06:00:00,2145-04-03 00:00:00,961.41,-43.9,41.48,2145-04-03 00:00:00,962.82,-45.84,41.15,2145-04-06 12:00:00,1002.6,-25.75,54.0,962.82,-45.84,41.15,,,,,,,,
174,TC214503,Tony,0765,B,2,2145-08-24 00:00:00,922.18,-68.77,33.14,2145-08-24 00:00:00,2145-08-17 18:00:00,922.18,-68.77,33.14,2145-08-17 12:00:00,1005.99,-43.05,16.15,2145-08-27 18:00:00,981.67,-65.99,55.16,1005.6,-44.22,16.26,2145-08-27 00:00:00,950.07,-68.59,44.01,2145-08-27 12:00:00,979.88,-68.1,51.3
175,TC214504,Winnie,0766,B,2,2145-08-31 00:00:00,951.68,-60.69,37.17,2145-08-31 00:00:00,2145-08-20 12:00:00,951.68,-60.69,37.17,2145-08-18 18:00:00,1009.16,-25.22,13.19,2145-09-05 18:00:00,1011.55,-13.25,49.5,1007.66,-35.24,13.7,2145-09-02 12:00:00,968.19,-57.5,42.83,2145-09-03 18:00:00,1000.9,-40.22,51.21
176,TC214601,Audrey,0795,B,2,2146-06-06 12:00:00,973.68,-63.15,48.92,2146-06-01 18:00:00,2146-05-29 18:00:00,988.33,-80.16,31.55,2146-05-29 18:00:00,1011.53,-83.14,31.72,2146-06-08 00:00:00,1007.0,-64.5,49.0,1011.53,-83.14,31.72,2146-06-05 00:00:00,994.83,-74.12,37.75,2146-06-06 00:00:00,979.1,-61.42,43.79
177,TC214602,Brandon,0796,B,2,2146-06-12 00:00:00,983.31,-74.37,35.67,2146-06-11 18:00:00,2146-06-10 00:00:00,987.9,-78.01,34.14,2146-06-10 00:00:00,1005.54,-88.23,21.18,2146-06-13 18:00:00,1008.49,-41.25,41.0,1005.54,-88.23,21.18,2146-06-12 00:00:00,983.31,-74.37,35.67,2146-06-13 00:00:00,1000.74,-53.96,40.02
178,TC214701,Christine,0823,B,2,2147-01-09 06:00:00,977.82,-39.6,42.24,2147-01-09 06:00:00,2147-01-05 18:00:00,977.82,-39.6,42.24,2147-01-05 18:00:00,992.24,-53.46,36.67,2147-01-14 00:00:00,1010.75,-16.5,46.75,992.24,-53.46,36.67,2147-01-12 00:00:00,998.94,-32.5,48.25,2147-01-12 18:00:00,1003.15,-27.5,46.5
179,TC214702,David,0835,B,2,2147-04-01 06:00:00,948.68,-46.58,46.36,2147-03-31 00:00:00,2147-03-28 00:00:00,978.7,-51.0,33.52,2147-03-27 00:00:00,991.59,-63.44,32.52,2147-04-03 12:00:00,973.28,-37.39,59.98,982.02,-58.99,31.29,2147-03-31 06:00:00,972.26,-49.73,35.65,2147-04-02 00:00:00,951.77,-42.84,55.13
180,TC214703,Elyse,0839,B,0,2147-05-13 00:00:00,939.59,-88.67,29.61,2147-05-13 00:00:00,2147-05-10 06:00:00,939.59,-88.67,29.61,2147-05-10 00:00:00,1010.92,-88.97,28.01,2147-05-22 00:00:00,1008.4,-51.75,49.25,1008.73,-88.61,27.61,,,,,,,,
181,TC214704,Frederick,0861,B,1,2147-09-22 12:00:00,998.91,-91.43,42.17,2147-09-22 12:00:00,2147-09-18 06:00:00,998.91,-91.43,42.17,2147-09-18 06:00:00,1011.18,-91.04,27.29,2147-09-24 06:00:00,1009.03,-76.23,44.22,1011.18,-91.04,27.29,2147-09-22 18:00:00,1002.19,-90.08,43.42,,,,
182,TC214705,Hope,0864,B,0,2147-10-04 00:00:00,986.62,-86.84,20.44,2147-10-04 00:00:00,2147-09-30 12:00:00,986.62,-86.84,20.44,2147-09-30 12:00:00,1006.74,-82.66,14.32,2147-10-04 06:00:00,996.55,-88.14,20.88,1006.74,-82.66,14.32,,,,,,,,
183,TC214706,Jacob,0868,B,2,2147-10-27 00:00:00,969.93,-56.17,43.34,2147-10-26 18:00:00,2147-10-21 00:00:00,974.38,-56.34,39.92,2147-10-21 00:00:00,1012.26,-57.02,30.9,2147-10-28 12:00:00,977.39,-45.37,59.31,1012.26,-57.02,30.9,2147-10-27 00:00:00,969.93,-56.17,43.34,2147-10-27 18:00:00,977.12,-53.33,52.97
184,TC214707,Katrina,0871,B,1,2147-11-20 06:00:00,974.7,-35.22,47.41,2147-11-20 06:00:00,2147-11-18 06:00:00,974.7,-35.22,47.41,2147-11-18 06:00:00,984.96,-42.96,41.19,2147-11-23 12:00:00,1000.54,-29.0,38.5,984.96,-42.96,41.19,2147-11-22 12:00:00,990.8,-35.25,42.75,,,,
185,TC214708,Luke,0872,B,1,2147-11-22 06:00:00,977.97,-27.26,45.67,2147-11-22 18:00:00,2147-11-22 18:00:00,978.57,-26.88,48.17,2147-11-19 18:00:00,995.62,-39.48,34.0,2147-11-26 00:00:00,1004.2,-13.25,42.0,978.57,-26.88,48.17,2147-11-25 12:00:00,996.36,-16.0,45.75,,,,
186,TC214801,Maho,0879,B,2,2148-01-22 06:00:00,957.56,-58.73,42.95,2148-01-22 12:00:00,2148-01-22 12:00:00,966.71,-56.02,41.73,2148-01-21 12:00:00,989.28,-65.29,36.64,2148-01-26 18:00:00,997.8,-16.75,44.5,966.71,-56.02,41.73,2148-01-26 06:00:00,996.99,-17.75,42.5,2148-01-26 12:00:00,997.83,-16.75,43.25
187,TC214804,Nicholas,0887,B,2,2148-03-30 06:00:00,966.59,-38.5,43.0,2148-03-30 06:00:00,2148-03-28 06:00:00,966.59,-38.5,43.0,2148-03-25 06:00:00,988.05,-68.35,38.62,2148-04-03 18:00:00,1002.62,-12.25,37.0,975.94,-43.74,42.5,2148-04-02 12:00:00,996.53,-26.5,39.75,2148-04-03 06:00:00,999.89,-18.75,36.75
188,TC214805,Queenie,0893,B,2,2148-04-23 12:00:00,976.48,-84.74,7.76,2148-04-23 12:00:00,2148-04-20 18:00:00,976.48,-84.74,7.76,2148-04-20 18:00:00,1006.06,-83.51,10.89,2148-05-02 06:00:00,991.03,-56.25,42.75,1006.06,-83.51,10.89,2148-04-28 12:00:00,995.17,-77.95,22.13,2148-04-30 00:00:00,998.74,-71.5,25.0
189,TC214806,Samson,0895,B,2,2148-05-19 06:00:00,964.43,-67.41,30.05,2148-05-19 06:00:00,2148-05-09 06:00:00,964.43,-67.41,30.05,2148-05-08 00:00:00,1004.02,-75.28,9.58,2148-05-21 18:00:00,989.34,-28.92,56.59,1004.56,-76.37,8.49,2148-05-20 00:00:00,966.72,-61.21,34.06,2148-05-21 00:00:00,982.22,-49.76,49.41
190,TC214807,Tiffany,0898,B,2,2148-06-04 12:00:00,949.32,-76.51,34.5,2148-06-04 12:00:00,2148-06-01 00:00:00,949.32,-76.51,34.5,2148-06-01 00:00:00,1008.85,-71.25,23.16,2148-06-07 06:00:00,1000.7,-38.5,55.25,1008.85,-71.25,23.16,2148-06-05 12:00:00,974.54,-70.71,40.33,2148-06-06 00:00:00,988.38,-64.38,44.48
191,TC214809,William,0905,B,2,2148-09-04 12:00:00,898.64,-59.26,25.72,2148-09-04 12:00:00,2148-08-30 12:00:00,898.64,-59.26,25.72,2148-08-30 12:00:00,1005.85,-41.72,11.43,2148-09-10 12:00:00,956.86,-38.16,57.54,1005.85,-41.72,11.43,2148-09-09 12:00:00,959.8,-54.0,45.53,2148-09-10 00:00:00,967.97,-45.62,49.85
192,TC214810,Andy,0907,B,2,2148-09-13 12:00:00,957.4,-54.94,31.85,2148-09-13 12:00:00,2148-09-04 18:00:00,957.4,-54.94,31.85,2148-09-03 00:00:00,1006.9,-29.76,11.67,2148-09-22 12:00:00,988.99,-31.25,54.0,1008.63,-36.99,14.39,2148-09-21 12:00:00,1006.3,-39.96,45.84,2148-09-21 12:00:00,1006.3,-39.96,45.84
193,TC214811,Bonnie,0911,B,2,2148-09-20 06:00:00,905.85,-66.97,26.72,2148-09-20 06:00:00,2148-09-13 18:00:00,905.85,-66.97,26.72,2148-09-11 12:00:00,1011.51,-31.3,14.34,2148-09-29 18:00:00,978.57,-31.25,50.25,1005.93,-33.14,16.72,2148-09-29 06:00:00,978.33,-37.19,46.89,2148-09-29 18:00:00,978.57,-31.25,50.25
194,TC214812,Charlie,0916,B,2,2148-10-18 18:00:00,969.39,-52.79,42.91,2148-10-17 06:00:00,2148-10-14 12:00:00,997.79,-60.39,31.46,2148-10-14 12:00:00,1005.16,-62.6,24.57,2148-10-19 18:00:00,987.92,-42.0,55.25,1005.16,-62.6,24.57,2148-10-17 12:00:00,996.59,-59.88,32.58,2148-10-19 06:00:00,978.77,-47.11,47.97
195,TC214901,Demi,0934,B,1,2149-01-31 18:00:00,972.58,-26.43,47.07,2149-01-31 18:00:00,2149-01-29 12:00:00,972.58,-26.43,47.07,2149-01-27 18:00:00,996.88,-36.36,37.84,2149-02-02 18:00:00,985.37,-21.0,48.25,992.56,-24.22,46.22,2149-02-01 18:00:00,976.52,-22.63,46.5,,,,
196,TC215001,Erik,0976,B,0,2150-01-17 18:00:00,961.06,-44.27,41.59,2150-01-17 18:00:00,2150-01-17 18:00:00,961.06,-44.27,41.59,2150-01-17 18:00:00,961.06,-44.27,41.59,2150-01-20 18:00:00,986.36,-30.0,54.0,961.06,-44.27,41.59,,,,,,,,
197,TC215005,Frances,1019,B,0,2150-11-13 18:00:00,969.98,-21.41,40.68,2150-11-13 18:00:00,2150-11-13 12:00:00,969.98,-21.41,40.68,2150-11-13 12:00:00,975.33,-21.32,38.77,2150-11-17 18:00:00,1010.44,-21.75,41.5,975.33,-21.32,38.77,,,,,,,,
198,TC215006,Hubert,1022,B,2,2150-12-17 18:00:00,970.09,-56.37,40.75,2150-12-16 12:00:00,2150-12-15 06:00:00,973.13,-50.19,41.94,2150-12-15 06:00:00,984.12,-46.33,41.0,2150-12-20 06:00:00,974.18,-24.74,37.17,984.12,-46.33,41.0,2150-12-17 18:00:00,970.09,-56.37,40.75,2150-12-19 12:00:00,977.73,-38.21,38.66
199,TC215007,Julie,1023,B,1,2150-12-21 00:00:00,958.2,-57.74,42.12,2150-12-21 00:00:00,2150-12-20 18:00:00,958.2,-57.74,42.12,2150-12-20 18:00:00,961.86,-57.56,40.88,2150-12-30 06:00:00,1009.3,8.25,46.5,961.86,-57.56,40.88,2150-12-30 00:00:00,1009.5,6.0,47.0,,,,
200,TC215101,Keith,1028,B,1,2151-02-12 06:00:00,966.68,-25.34,45.01,2151-02-09 06:00:00,2151-02-06 12:00:00,971.39,-38.29,37.68,2151-02-04 00:00:00,1000.88,-42.71,30.38,2151-02-13 06:00:00,975.32,-31.26,46.19,983.36,-30.19,36.16,2151-02-10 12:00:00,979.2,-27.36,37.59,,,,
201,TC215102,Lily,1033,B,0,2151-03-07 18:00:00,979.18,-21.69,43.56,2151-03-07 18:00:00,2151-03-06 18:00:00,979.18,-21.69,43.56,2151-03-06 06:00:00,988.92,-31.47,36.14,2151-03-09 00:00:00,996.3,-30.75,48.5,987.03,-24.46,35.39,,,,,,,,
202,TC215105,Marc,1040,B,2,2151-04-20 18:00:00,974.33,-60.09,40.91,2151-04-20 18:00:00,2151-04-20 18:00:00,974.33,-60.09,40.91,2151-04-18 12:00:00,997.74,-74.07,29.52,2151-04-26 06:00:00,1010.65,-40.75,35.75,974.33,-60.09,40.91,2151-04-25 18:00:00,1005.55,-42.25,36.75,2151-04-26 00:00:00,1010.17,-41.5,36.0
203,TC215108,Noelle,1060,B,1,2151-12-07 18:00:00,974.17,-43.19,52.36,2151-12-07 18:00:00,2151-12-05 12:00:00,974.17,-43.19,52.36,2151-12-04 12:00:00,991.32,-33.35,37.81,2151-12-09 06:00:00,987.96,-45.25,52.5,978.65,-36.84,40.98,2151-12-09 06:00:00,987.96,-45.25,52.5,,,,
204,TC215202,Rocco,1089,B,1,2152-06-05 12:00:00,996.19,-89.65,20.68,2152-06-05 12:00:00,2152-06-03 18:00:00,996.19,-89.65,20.68,2152-06-03 18:00:00,1002.74,-93.71,19.48,2152-06-09 12:00:00,1000.52,-68.72,37.25,1002.74,-93.71,19.48,2152-06-09 06:00:00,1001.73,-71.15,34.96,,,,
205,TC215204,Shannon,1107,B,2,2152-11-04 12:00:00,938.16,-93.68,26.92,2152-11-04 12:00:00,2152-10-30 12:00:00,938.16,-93.68,26.92,2152-10-30 12:00:00,1006.44,-88.2,17.62,2152-11-07 00:00:00,1011.02,-84.75,37.0,1006.44,-88.2,17.62,2152-11-06 00:00:00,995.73,-91.17,32.53,2152-11-06 12:00:00,1003.32,-89.08,34.88
206,TC215301,Thomas,1136,B,2,2153-06-05 18:00:00,918.23,-86.52,27.51,2153-06-05 18:00:00,2153-06-01 00:00:00,918.23,-86.52,27.51,2153-06-01 00:00:00,1010.53,-85.77,20.91,2153-06-15 18:00:00,1010.49,-35.25,50.75,1010.53,-85.77,20.91,2153-06-13 18:00:00,999.69,-59.34,42.7,2153-06-14 18:00:00,999.17,-51.41,45.56
207,TC215305,Wendy,1160,B,0,2153-10-15 12:00:00,987.95,-73.55,31.74,2153-10-15 12:00:00,2153-10-14 00:00:00,987.95,-73.55,31.74,2153-10-14 00:00:00,1006.16,-71.4,32.95,2153-10-21 18:00:00,1007.39,-48.25,43.0,1006.16,-71.4,32.95,,,,,,,,
208,TC215306,Anna,1164,B,2,2153-10-26 06:00:00,993.34,-52.16,33.05,2153-10-26 06:00:00,2153-10-26 00:00:00,993.34,-52.16,33.05,2153-10-26 00:00:00,994.05,-52.65,32.24,2153-10-30 00:00:00,1007.49,-37.75,38.75,994.05,-52.65,32.24,2153-10-29 06:00:00,1003.23,-42.5,37.25,2153-10-29 12:00:00,1005.62,-41.5,38.0
209,TC215307,Bryan,1166,B,0,2153-11-15 00:00:00,940.37,-38.64,42.98,2153-11-15 00:00:00,2153-11-12 18:00:00,940.37,-38.64,42.98,2153-11-12 18:00:00,975.98,-47.62,38.44,2153-11-22 12:00:00,1003.19,3.0,52.25,975.98,-47.62,38.44,,,,,,,,
210,TC215309,Cissy,1172,B,0,2153-12-03 06:00:00,978.43,-26.94,44.85,2153-12-03 06:00:00,2153-12-01 12:00:00,978.43,-26.94,44.85,2153-11-29 18:00:00,1000.64,-46.95,36.86,2153-12-04 06:00:00,982.73,-37.0,54.25,981.97,-26.29,38.93,,,,,,,,
211,TC215401,Dominic,1181,B,0,2154-02-14 00:00:00,974.95,-42.86,39.69,2154-02-14 00:00:00,2154-02-11 18:00:00,974.95,-42.86,39.69,2154-02-11 18:00:00,976.84,-68.86,28.94,2154-02-16 12:00:00,1008.72,-25.5,42.5,976.84,-68.86,28.94,,,,,,,,
212,TC215402,Esther,1182,B,2,2154-02-18 06:00:00,974.21,-39.74,47.35,2154-02-18 06:00:00,2154-02-17 00:00:00,974.21,-39.74,47.35,2154-02-16 00:00:00,977.2,-50.25,40.09,2154-02-22 00:00:00,1000.31,-20.25,49.75,976.08,-43.59,40.46,2154-02-21 00:00:00,986.49,-34.0,48.0,2154-02-21 06:00:00,988.81,-31.25,48.5
