,Code,Name,Ensemble,Lon,Lat,SLP(hPa),Winds(m/s),Dist(m),Angle,B,VLT,VUT,Time(Z),Storm Phase
2707,TC192909,Hubert,1.0,-65.53,26.43,1011.77,16.4,22.79,57.05,3.47,-1.91,2.94,1929-09-15 18:00:00,Tropical
2708,TC192909,Hubert,1.0,-65.72,26.32,1011.5,18.0,22.79,237.1,8.05,-6.38,8.89,1929-09-16 00:00:00,Tropical
2709,TC192909,Hubert,1.0,-66.41,25.92,1012.12,13.6,82.44,236.96,8.28,-7.41,15.5,1929-09-16 06:00:00,Tropical
2710,TC192909,Hubert,1.0,-66.71,25.34,1012.37,13.2,70.83,205.34,12.23,-6.22,16.33,1929-09-16 12:00:00,Tropical
2711,TC192909,Hubert,1.0,-67.08,24.82,1011.56,16.3,68.9,213.0,12.16,3.94,-2.26,1929-09-16 18:00:00,Tropical
2712,TC192909,Hubert,1.0,-67.45,24.3,1010.75,19.3,68.98,213.11,10.17,20.48,-7.34,1929-09-17 00:00:00,Tropical
2713,TC192909,Hubert,1.0,-67.83,23.78,1009.95,22.4,69.07,213.21,8.64,37.78,-26.17,1929-09-17 06:00:00,Tropical
2714,TC192909,Hubert,1.0,-68.93,23.99,1009.33,18.8,115.07,281.55,5.83,63.2,-23.69,1929-09-17 12:00:00,Tropical
2715,TC192909,Hubert,1.0,-69.48,23.4,1006.93,19.7,86.23,220.53,4.24,91.71,-38.05,1929-09-17 18:00:00,Tropical
2716,TC192909,Hubert,1.0,-70.28,23.54,1002.06,24.6,82.83,280.89,1.49,117.56,-0.36,1929-09-18 00:00:00,Tropical
2717,TC192909,Hubert,1.0,-70.45,23.03,1000.02,26.6,59.31,197.21,0.56,138.73,10.56,1929-09-18 06:00:00,Tropical
2718,TC192909,Hubert,1.0,-70.46,23.42,989.87,35.5,43.63,358.38,0.25,171.09,45.54,1929-09-18 12:00:00,Tropical
2719,TC192909,Hubert,1.0,-70.58,23.59,987.53,36.5,22.56,326.86,1.56,185.8,66.01,1929-09-18 18:00:00,Tropical
2720,TC192909,Hubert,1.0,-70.24,24.46,983.99,40.0,103.01,19.78,1.89,195.87,108.89,1929-09-19 00:00:00,Tropical
2721,TC192909,Hubert,1.0,-69.82,25.23,978.97,42.3,95.21,26.48,4.21,200.51,131.91,1929-09-19 06:00:00,Tropical
2722,TC192909,Hubert,1.0,-69.66,25.98,975.64,53.5,85.41,10.91,6.46,206.04,165.98,1929-09-19 12:00:00,Tropical
2723,TC192909,Hubert,1.0,-69.31,26.85,976.07,50.5,102.88,19.61,5.05,209.39,192.25,1929-09-19 18:00:00,Tropical
2724,TC192909,Hubert,1.0,-68.88,27.62,973.48,47.2,94.88,26.34,5.82,218.14,220.39,1929-09-20 00:00:00,Tropical
2725,TC192909,Hubert,1.0,-68.83,28.3,966.46,45.8,75.96,3.34,7.0,217.38,243.99,1929-09-20 06:00:00,Tropical
2726,TC192909,Hubert,1.0,-68.34,28.6,961.85,57.1,59.06,55.26,8.39,223.35,246.84,1929-09-20 12:00:00,Tropical
2727,TC192909,Hubert,1.0,-67.77,29.19,964.84,51.3,85.3,39.87,10.32,232.83,260.56,1929-09-20 18:00:00,Tropical
2728,TC192909,Hubert,1.0,-66.88,29.71,966.74,49.0,104.1,55.79,13.5,229.97,277.72,1929-09-21 00:00:00,Tropical
2729,TC192909,Hubert,1.0,-66.39,30.4,961.07,55.2,90.25,31.78,15.15,231.71,290.79,1929-09-21 06:00:00,Transition
2730,TC192909,Hubert,1.0,-65.36,30.98,947.26,61.9,117.88,56.47,15.93,243.12,307.87,1929-09-21 12:00:00,Transition
2731,TC192909,Hubert,1.0,-64.57,31.67,936.19,64.9,106.74,44.44,16.47,249.34,332.88,1929-09-21 18:00:00,Transition
2732,TC192909,Hubert,1.0,-63.31,32.34,934.4,66.3,140.21,57.43,17.5,254.9,345.78,1929-09-22 00:00:00,Transition
2733,TC192909,Hubert,1.0,-62.17,32.94,934.43,63.6,126.31,58.09,18.48,255.73,340.04,1929-09-22 06:00:00,Transition
2734,TC192909,Hubert,1.0,-60.54,33.52,945.78,64.0,164.4,66.93,18.89,254.32,336.44,1929-09-22 12:00:00,Transition
2735,TC192909,Hubert,1.0,-58.47,34.13,954.69,56.8,203.07,70.47,20.54,253.17,328.07,1929-09-22 18:00:00,Transition
2736,TC192909,Hubert,1.0,-56.69,34.93,951.8,53.8,185.64,60.87,23.21,247.62,302.24,1929-09-23 00:00:00,Transition
2737,TC192909,Hubert,1.0,-54.52,35.86,957.25,52.6,222.13,61.97,25.15,238.85,270.35,1929-09-23 06:00:00,Transition
2738,TC192909,Hubert,1.0,-52.67,36.61,959.16,47.8,185.65,63.19,27.39,236.03,243.08,1929-09-23 12:00:00,Transition
2739,TC192909,Hubert,1.0,-50.79,37.33,964.51,47.7,185.81,64.31,30.01,237.89,200.35,1929-09-23 18:00:00,Transition
2740,TC192909,Hubert,1.0,-49.1,37.94,970.77,42.8,163.35,65.43,32.57,236.26,150.9,1929-09-24 00:00:00,Transition
2741,TC192909,Hubert,1.0,-47.62,38.44,975.02,40.4,140.77,66.43,33.92,246.15,108.05,1929-09-24 06:00:00,Transition
2742,TC192909,Hubert,1.0,-46.51,38.8,980.36,37.1,104.24,67.26,35.77,257.46,60.53,1929-09-24 12:00:00,Transition
2743,TC192909,Hubert,1.0,-45.0,39.28,983.68,36.7,140.77,68.06,33.48,262.88,15.37,1929-09-24 18:00:00,Transition
2744,TC192909,Hubert,1.0,-44.11,39.54,989.94,36.5,81.87,68.86,34.21,257.73,-22.52,1929-09-25 00:00:00,Transition
2745,TC192909,Hubert,1.0,-43.63,40.02,992.07,33.5,67.45,37.09,35.3,247.81,-51.74,1929-09-25 06:00:00,Transition
2746,TC192909,Hubert,1.0,-42.83,40.46,994.09,35.8,83.36,54.37,32.06,225.75,-78.98,1929-09-25 12:00:00,Transition
2747,TC192909,Hubert,1.0,-42.33,40.59,997.02,31.0,45.18,70.31,24.12,191.37,-92.19,1929-09-25 18:00:00,Transition
2748,TC192909,Hubert,1.0,-41.68,41.31,1000.44,26.8,96.7,34.05,23.2,138.04,-101.87,1929-09-26 00:00:00,Transition
2749,TC192909,Hubert,1.0,-41.75,42.25,1001.41,36.5,104.31,356.85,19.78,85.89,-118.52,1929-09-26 06:00:00,Transition
2750,TC192909,Hubert,1.0,-41.75,43.25,1003.57,35.7,111.2,0.0,15.25,48.15,-136.48,1929-09-26 12:00:00,Transition
2751,TC192909,Hubert,1.0,-41.5,44.75,1002.27,33.6,167.99,6.71,14.11,19.55,-149.53,1929-09-26 18:00:00,Transition
2752,TC192909,Hubert,1.0,-41.0,47.0,1001.36,35.2,253.17,8.54,17.82,-1.54,-165.66,1929-09-27 00:00:00,Extratropical
2753,TC192909,Hubert,1.0,-40.75,49.25,997.56,36.5,250.88,4.11,18.42,5.43,-181.26,1929-09-27 06:00:00,Extratropical
2754,TC192909,Hubert,1.0,-41.25,51.5,993.95,41.1,252.7,352.19,18.03,13.8,-189.01,1929-09-27 12:00:00,Extratropical
2755,TC192909,Hubert,1.0,-43.0,53.5,989.96,40.3,251.96,332.69,17.24,20.01,-190.35,1929-09-27 18:00:00,Extratropical
2756,TC193302,Shannon,2.0,-41.87,12.78,1006.0,22.2,254.69,297.97,14.6,16.67,29.96,1933-08-09 06:00:00,Tropical
2757,TC193302,Shannon,2.0,-44.4,12.45,1002.46,21.0,276.88,262.37,14.95,26.09,29.74,1933-08-09 12:00:00,Tropical
2758,TC193302,Shannon,2.0,-45.29,13.09,1001.28,25.2,120.64,306.34,13.32,39.32,44.15,1933-08-09 18:00:00,Tropical
2759,TC193302,Shannon,2.0,-47.99,13.49,1001.25,23.7,295.31,278.65,12.51,62.21,37.59,1933-08-10 00:00:00,Tropical
2760,TC193302,Shannon,2.0,-49.48,13.85,998.16,30.7,165.82,283.79,10.97,71.61,53.44,1933-08-10 06:00:00,Tropical
2761,TC193302,Shannon,2.0,-52.23,14.19,999.03,29.9,298.45,277.32,10.99,92.47,59.32,1933-08-10 12:00:00,Tropical
2762,TC193302,Shannon,2.0,-54.21,14.65,992.22,32.6,219.65,283.58,11.36,113.27,62.99,1933-08-10 18:00:00,Tropical
2763,TC193302,Shannon,2.0,-56.24,14.46,990.85,31.5,219.86,264.39,12.61,130.46,76.86,1933-08-11 00:00:00,Tropical
2764,TC193302,Shannon,2.0,-58.43,14.77,985.0,32.0,238.1,278.46,12.16,157.25,137.85,1933-08-11 06:00:00,Tropical
2765,TC193302,Shannon,2.0,-60.19,15.15,977.09,37.7,193.37,282.54,11.06,190.79,192.08,1933-08-11 12:00:00,Tropical
2766,TC193302,Shannon,2.0,-61.71,15.78,957.59,55.0,178.16,293.29,8.99,220.4,236.5,1933-08-11 18:00:00,Tropical
2767,TC193302,Shannon,2.0,-62.89,16.22,927.57,70.8,134.42,291.18,6.08,247.57,301.02,1933-08-12 00:00:00,Tropical
2768,TC193302,Shannon,2.0,-63.95,16.86,937.23,73.8,133.42,302.33,2.04,269.38,360.84,1933-08-12 06:00:00,Tropical
2769,TC193302,Shannon,2.0,-64.64,17.56,902.19,72.6,107.19,316.57,-0.18,283.47,386.09,1933-08-12 12:00:00,Tropical
2770,TC193302,Shannon,2.0,-65.34,18.64,899.65,83.4,141.35,328.82,-1.33,298.6,418.69,1933-08-12 18:00:00,Tropical
2771,TC193302,Shannon,2.0,-65.97,19.62,911.75,98.0,127.34,328.6,-1.66,315.37,453.11,1933-08-13 00:00:00,Tropical
2772,TC193302,Shannon,2.0,-66.8,21.26,905.73,95.9,202.43,334.94,-2.22,324.48,469.42,1933-08-13 06:00:00,Tropical
2773,TC193302,Shannon,2.0,-67.76,22.69,894.02,84.0,186.86,328.1,-1.99,337.96,486.33,1933-08-13 12:00:00,Tropical
2774,TC193302,Shannon,2.0,-68.63,23.93,889.16,88.2,164.17,327.74,-1.23,360.43,510.1,1933-08-13 18:00:00,Tropical
2775,TC193302,Shannon,2.0,-69.53,25.81,895.16,108.6,227.87,336.71,-0.98,374.79,522.56,1933-08-14 00:00:00,Tropical
2776,TC193302,Shannon,2.0,-70.56,27.22,887.54,80.2,187.24,326.97,-0.76,393.66,538.11,1933-08-14 06:00:00,Tropical
2777,TC193302,Shannon,2.0,-71.12,28.69,888.53,82.9,172.25,341.63,0.63,399.54,540.09,1933-08-14 12:00:00,Tropical
2778,TC193302,Shannon,2.0,-71.59,30.23,891.59,79.5,177.1,345.43,2.42,394.98,530.41,1933-08-14 18:00:00,Tropical
2779,TC193302,Shannon,2.0,-71.89,31.88,898.54,74.5,186.67,351.16,5.07,380.08,513.93,1933-08-15 00:00:00,Tropical
2780,TC193302,Shannon,2.0,-71.36,33.41,912.69,73.1,176.7,16.21,8.35,360.98,491.89,1933-08-15 06:00:00,Tropical
2781,TC193302,Shannon,2.0,-70.86,35.32,921.82,64.5,217.18,11.9,9.64,330.11,463.19,1933-08-15 12:00:00,Tropical
2782,TC193302,Shannon,2.0,-70.45,36.76,924.94,60.0,164.24,13.02,8.17,311.63,440.46,1933-08-15 18:00:00,Tropical
2783,TC193302,Shannon,2.0,-69.4,38.03,929.51,54.6,169.29,32.63,8.67,293.24,428.73,1933-08-16 00:00:00,Tropical
2784,TC193302,Shannon,2.0,-67.76,39.2,935.35,53.6,193.01,47.41,9.87,256.34,409.03,1933-08-16 06:00:00,Tropical
2785,TC193302,Shannon,2.0,-66.44,40.55,937.6,51.2,187.59,36.38,10.32,212.01,385.78,1933-08-16 12:00:00,Tropical
2786,TC193302,Shannon,2.0,-65.3,41.77,941.85,44.8,166.22,34.7,11.51,166.42,355.53,1933-08-16 18:00:00,Tropical
2787,TC193302,Shannon,2.0,-63.65,42.8,948.34,40.6,177.67,49.51,14.54,115.24,318.77,1933-08-17 00:00:00,Tropical
2788,TC193302,Shannon,2.0,-62.06,44.15,956.4,37.0,197.03,40.18,16.9,67.35,273.29,1933-08-17 06:00:00,Tropical
2789,TC193302,Shannon,2.0,-60.87,45.75,964.7,31.5,200.82,27.17,15.36,43.83,232.64,1933-08-17 12:00:00,Tropical
2790,TC193302,Shannon,2.0,-61.03,47.17,968.23,29.7,158.22,355.71,12.72,40.41,197.86,1933-08-17 18:00:00,Tropical
2791,TC193302,Shannon,2.0,-60.69,48.39,971.33,27.7,138.62,10.51,10.53,36.54,174.33,1933-08-18 00:00:00,Tropical
2792,TC193302,Shannon,2.0,-60.59,49.51,972.54,28.8,125.21,3.3,7.66,31.65,157.53,1933-08-18 06:00:00,Tropical
2793,TC193302,Shannon,2.0,-60.61,50.74,975.66,27.0,135.87,359.42,3.51,19.07,144.32,1933-08-18 12:00:00,Tropical
2794,TC193302,Shannon,2.0,-60.72,52.01,979.61,24.1,142.32,357.02,5.19,8.6,96.97,1933-08-18 18:00:00,Tropical
2795,TC193302,Shannon,2.0,-61.04,53.13,983.87,11.1,125.85,350.22,8.54,-1.03,62.35,1933-08-19 00:00:00,Transition
2796,TC193302,Shannon,2.0,-60.79,54.05,986.21,14.5,104.03,8.87,12.18,-7.65,28.25,1933-08-19 06:00:00,Transition
2797,TC193302,Shannon,2.0,-59.94,54.78,988.97,14.5,98.25,33.83,15.76,-12.05,-3.61,1933-08-19 12:00:00,Extratropical
2798,TC193302,Shannon,2.0,-58.93,55.09,990.65,14.2,72.36,62.19,20.12,-18.43,-31.81,1933-08-19 18:00:00,Extratropical
2799,TC193302,Shannon,2.0,-58.65,55.99,992.93,13.2,101.9,9.91,24.51,-26.38,-53.18,1933-08-20 00:00:00,Extratropical
2800,TC193302,Shannon,2.0,-55.68,55.18,993.76,12.3,206.98,115.37,27.14,-30.43,-62.39,1933-08-20 06:00:00,Extratropical
2801,TC193302,Shannon,2.0,-54.32,55.53,995.22,11.4,94.28,65.64,28.3,-38.91,-78.54,1933-08-20 12:00:00,Extratropical
2802,TC193303,Thomas,2.0,-33.72,12.32,1012.26,15.8,166.0,266.99,8.69,3.49,28.41,1933-09-10 00:00:00,Tropical
2803,TC193303,Thomas,2.0,-34.72,12.33,1010.48,18.1,108.56,270.64,8.78,4.94,31.79,1933-09-10 06:00:00,Tropical
2804,TC193303,Thomas,2.0,-36.53,12.93,1010.83,21.2,206.95,288.94,8.82,11.28,30.95,1933-09-10 12:00:00,Tropical
2805,TC193303,Thomas,2.0,-38.63,13.63,1008.41,21.8,240.3,288.98,8.53,29.05,24.23,1933-09-10 18:00:00,Tropical
2806,TC193303,Thomas,2.0,-41.07,14.18,1009.59,23.6,270.89,283.13,8.04,52.83,34.94,1933-09-11 00:00:00,Tropical
2807,TC193303,Thomas,2.0,-43.66,14.44,1004.83,28.4,280.12,275.87,6.76,77.58,46.05,1933-09-11 06:00:00,Tropical
2808,TC193303,Thomas,2.0,-46.13,14.37,1000.66,33.3,266.08,268.22,5.28,107.1,69.79,1933-09-11 12:00:00,Tropical
2809,TC193303,Thomas,2.0,-48.07,14.89,996.49,37.5,217.27,285.64,2.72,139.02,82.92,1933-09-11 18:00:00,Tropical
2810,TC193303,Thomas,2.0,-49.98,15.28,988.58,39.9,209.25,282.04,0.43,162.36,95.93,1933-09-12 00:00:00,Tropical
2811,TC193303,Thomas,2.0,-52.06,15.95,993.85,42.2,234.92,288.58,-1.79,181.6,89.54,1933-09-12 06:00:00,Tropical
2812,TC193303,Thomas,2.0,-54.16,16.6,997.87,40.7,235.55,287.81,-3.05,191.78,77.12,1933-09-12 12:00:00,Tropical
2813,TC193303,Thomas,2.0,-57.05,17.43,999.06,37.2,321.19,286.89,-4.6,197.45,43.58,1933-09-12 18:00:00,Tropical
2814,TC193303,Thomas,2.0,-59.19,18.01,1000.21,32.6,235.74,285.89,-4.76,205.23,41.76,1933-09-13 00:00:00,Tropical
2815,TC193303,Thomas,2.0,-61.35,18.56,995.06,38.0,235.27,285.03,-3.06,214.38,50.15,1933-09-13 06:00:00,Tropical
2816,TC193303,Thomas,2.0,-63.51,19.07,993.05,39.5,234.49,284.15,-1.68,221.15,74.05,1933-09-13 12:00:00,Tropical
2817,TC193303,Thomas,2.0,-65.56,19.38,987.6,42.3,218.14,278.98,-1.33,229.31,95.32,1933-09-13 18:00:00,Tropical
2818,TC193303,Thomas,2.0,-67.12,19.56,978.75,55.3,165.43,276.85,-1.2,229.98,136.43,1933-09-14 00:00:00,Tropical
2819,TC193303,Thomas,2.0,-68.62,19.76,978.21,46.5,158.01,278.19,-1.55,229.29,153.16,1933-09-14 06:00:00,Tropical
2820,TC193303,Thomas,2.0,-70.0,20.41,971.69,48.4,161.47,296.53,-3.71,236.81,180.7,1933-09-14 12:00:00,Tropical
2821,TC193303,Thomas,2.0,-71.63,21.37,976.9,49.3,200.2,302.66,-5.26,238.84,202.03,1933-09-14 18:00:00,Tropical
2822,TC193303,Thomas,2.0,-73.34,22.42,971.48,53.2,211.59,303.67,-7.06,251.95,241.14,1933-09-15 00:00:00,Tropical
2823,TC193303,Thomas,2.0,-74.67,22.92,962.81,59.6,146.79,291.98,-8.2,270.99,266.17,1933-09-15 06:00:00,Tropical
2824,TC193303,Thomas,2.0,-75.91,23.86,956.13,73.4,164.97,309.82,-9.69,284.0,272.68,1933-09-15 12:00:00,Tropical
2825,TC193303,Thomas,2.0,-77.15,24.55,943.73,64.9,147.19,301.66,-12.39,292.25,258.09,1933-09-15 18:00:00,Tropical
2826,TC193303,Thomas,2.0,-77.94,25.57,963.15,61.9,138.31,325.0,-13.53,307.72,242.37,1933-09-16 00:00:00,Tropical
2827,TC193303,Thomas,2.0,-78.58,26.03,969.36,55.8,81.9,308.79,-12.06,311.47,233.04,1933-09-16 06:00:00,Tropical
2828,TC193303,Thomas,2.0,-78.88,26.75,968.64,50.9,85.25,339.55,-7.92,317.25,219.96,1933-09-16 12:00:00,Tropical
2829,TC193303,Thomas,2.0,-78.91,27.68,962.04,62.4,103.21,358.4,-5.79,336.34,232.06,1933-09-16 18:00:00,Tropical
2830,TC193303,Thomas,2.0,-78.38,28.6,963.91,53.9,115.04,26.56,1.33,337.23,247.68,1933-09-17 00:00:00,Tropical
2831,TC193303,Thomas,2.0,-78.56,29.16,963.11,49.9,64.28,344.03,5.4,338.59,265.92,1933-09-17 06:00:00,Tropical
2832,TC193303,Thomas,2.0,-78.07,29.78,964.09,52.6,84.36,33.94,10.49,333.94,268.57,1933-09-17 12:00:00,Tropical
2833,TC193303,Thomas,2.0,-77.81,30.68,960.08,53.7,102.39,14.43,12.29,328.9,281.1,1933-09-17 18:00:00,Tropical
2834,TC193303,Thomas,2.0,-77.17,31.14,952.06,57.0,79.33,49.64,16.93,317.84,304.92,1933-09-18 00:00:00,Transition
2835,TC193303,Thomas,2.0,-76.38,31.96,955.52,53.6,118.43,38.89,18.34,317.89,330.35,1933-09-18 06:00:00,Transition
2836,TC193303,Thomas,2.0,-75.6,32.93,947.63,52.8,130.45,33.89,20.23,318.16,355.02,1933-09-18 12:00:00,Transition
2837,TC193303,Thomas,2.0,-74.57,34.16,941.42,61.5,166.76,34.73,19.73,322.67,380.41,1933-09-18 18:00:00,Transition
2838,TC193303,Thomas,2.0,-73.12,35.8,935.8,61.0,224.63,35.62,19.85,317.81,399.11,1933-09-19 00:00:00,Transition
2839,TC193303,Thomas,2.0,-72.24,37.55,935.05,57.5,210.28,21.5,19.33,290.03,402.84,1933-09-19 06:00:00,Transition
2840,TC193303,Thomas,2.0,-70.67,39.42,934.83,56.2,249.37,32.75,18.42,235.4,392.8,1933-09-19 12:00:00,Transition
2841,TC193303,Thomas,2.0,-68.7,41.44,941.84,52.4,279.51,35.88,16.83,149.0,350.05,1933-09-19 18:00:00,Transition
2842,TC193303,Thomas,2.0,-66.77,43.35,950.94,45.3,264.32,36.14,16.07,73.58,287.47,1933-09-20 00:00:00,Transition
2843,TC193303,Thomas,2.0,-64.38,45.37,973.13,35.2,294.37,39.51,17.04,4.37,213.81,1933-09-20 06:00:00,Transition
2844,TC193303,Thomas,2.0,-62.68,47.61,979.68,28.8,281.03,26.92,20.96,-44.52,135.53,1933-09-20 12:00:00,Extratropical
2845,TC193303,Thomas,2.0,-60.41,49.34,981.64,27.4,255.27,40.22,28.29,-73.64,73.18,1933-09-20 18:00:00,Extratropical
2846,TC193303,Thomas,2.0,-58.26,50.93,985.85,22.8,233.48,40.35,36.58,-90.26,15.08,1933-09-21 00:00:00,Extratropical
2847,TC193303,Thomas,2.0,-55.17,52.91,985.57,24.7,305.88,42.98,44.73,-120.05,-32.95,1933-09-21 06:00:00,Extratropical
2848,TC193303,Thomas,2.0,-54.63,54.22,982.83,24.6,149.86,13.62,50.68,-114.48,-75.76,1933-09-21 12:00:00,Extratropical
2849,TC193303,Thomas,2.0,-53.35,54.98,980.91,23.0,118.05,43.79,53.2,-106.04,-111.25,1933-09-21 18:00:00,Extratropical
2850,TC193303,Thomas,2.0,-51.84,56.11,979.75,23.3,157.63,36.53,52.59,-115.98,-135.78,1933-09-22 00:00:00,Extratropical
2851,TC193303,Thomas,2.0,-51.64,56.5,978.38,22.9,44.79,15.53,46.43,-123.53,-145.62,1933-09-22 06:00:00,Extratropical
2852,TC193303,Thomas,2.0,-50.22,56.46,980.62,24.3,87.45,93.22,42.25,-141.25,-156.25,1933-09-22 12:00:00,Extratropical
2853,TC193303,Thomas,2.0,-48.13,56.11,982.39,22.8,134.47,106.56,45.09,-165.96,-159.78,1933-09-22 18:00:00,Extratropical
2854,TC193304,Wendy,2.0,-82.96,19.14,1007.17,20.1,250.07,267.92,1.81,29.87,-20.83,1933-10-29 06:00:00,Tropical
2855,TC193304,Wendy,2.0,-84.21,18.39,1006.0,19.2,155.56,237.75,1.32,25.38,-19.17,1933-10-29 12:00:00,Tropical
2856,TC193304,Wendy,2.0,-85.46,17.64,1004.84,18.3,156.04,237.86,1.2,31.75,-16.06,1933-10-29 18:00:00,Tropical
2857,TC193304,Wendy,2.0,-86.71,16.89,1003.67,17.3,156.51,237.96,2.2,31.42,-4.51,1933-10-30 00:00:00,Tropical
2858,TC193304,Wendy,2.0,-87.57,16.78,1003.15,21.3,92.73,262.44,1.37,34.57,1.16,1933-10-30 06:00:00,Tropical
2859,TC193304,Wendy,2.0,-88.38,16.95,1005.92,20.4,88.56,282.29,-0.01,38.38,3.69,1933-10-30 12:00:00,Tropical
2860,TC193304,Wendy,2.0,-89.61,16.99,1008.68,9.7,130.98,271.59,-0.62,46.1,7.13,1933-10-30 18:00:00,Tropical
2861,TC193304,Wendy,2.0,-90.17,17.38,1007.31,9.1,73.72,306.14,-0.6,37.15,13.14,1933-10-31 00:00:00,Tropical
2862,TC193304,Wendy,2.0,-90.94,17.82,1008.57,10.2,95.14,301.41,-0.41,44.26,14.01,1933-10-31 06:00:00,Tropical
2863,TC193304,Wendy,2.0,-91.95,19.11,1006.78,18.8,179.03,323.56,-0.73,51.8,15.23,1933-10-31 12:00:00,Tropical
2864,TC193304,Wendy,2.0,-92.91,20.31,1006.92,22.6,166.53,323.24,-1.32,64.7,10.87,1933-10-31 18:00:00,Tropical
2865,TC193304,Wendy,2.0,-93.94,20.93,1004.64,19.0,127.52,302.91,-0.75,87.54,5.34,1933-11-01 00:00:00,Tropical
2866,TC193304,Wendy,2.0,-94.68,20.68,1005.09,21.4,82.15,250.26,-1.83,110.87,1.7,1933-11-01 06:00:00,Tropical
2867,TC193304,Wendy,2.0,-94.57,20.54,1001.44,24.8,20.43,142.65,0.06,119.01,2.91,1933-11-01 12:00:00,Tropical
2868,TC193304,Wendy,2.0,-94.68,20.68,1001.89,25.6,20.43,322.7,1.98,137.6,11.48,1933-11-01 18:00:00,Tropical
2869,TC193304,Wendy,2.0,-94.55,20.83,997.99,28.5,22.08,40.76,5.22,160.7,26.39,1933-11-02 00:00:00,Tropical
2870,TC193304,Wendy,2.0,-94.55,20.83,995.6,30.7,0.0,0.0,8.26,170.51,52.15,1933-11-02 06:00:00,Tropical
2871,TC193304,Wendy,2.0,-94.06,21.08,990.33,33.1,57.32,61.41,11.2,191.35,95.93,1933-11-02 12:00:00,Tropical
2872,TC193304,Wendy,2.0,-93.66,21.23,985.44,41.4,44.93,67.86,9.45,212.42,140.25,1933-11-02 18:00:00,Tropical
2873,TC193304,Wendy,2.0,-92.97,21.24,967.74,46.5,71.3,89.7,9.39,219.92,174.48,1933-11-03 00:00:00,Tropical
2874,TC193304,Wendy,2.0,-92.39,20.85,968.28,52.3,74.15,125.57,7.36,220.19,216.14,1933-11-03 06:00:00,Tropical
2875,TC193304,Wendy,2.0,-91.85,20.7,966.77,54.4,58.83,105.82,5.24,216.66,247.91,1933-11-03 12:00:00,Tropical
2876,TC193304,Wendy,2.0,-91.73,20.56,960.99,54.0,20.41,142.91,3.13,208.18,253.89,1933-11-03 18:00:00,Tropical
2877,TC193304,Wendy,2.0,-91.58,20.7,948.88,54.9,22.29,42.99,2.77,203.55,260.89,1933-11-04 00:00:00,Tropical
2878,TC193304,Wendy,2.0,-91.44,20.85,951.06,64.0,22.29,43.03,2.02,197.71,265.47,1933-11-04 06:00:00,Tropical
2879,TC193304,Wendy,2.0,-91.37,21.62,950.71,55.6,85.84,4.85,2.59,189.43,272.03,1933-11-04 12:00:00,Tropical
2880,TC193304,Wendy,2.0,-90.93,22.59,960.86,66.2,117.26,22.22,2.9,189.09,278.25,1933-11-04 18:00:00,Tropical
2881,TC193304,Wendy,2.0,-90.34,23.9,952.3,57.4,157.57,22.36,5.2,210.33,284.29,1933-11-05 00:00:00,Tropical
2882,TC193304,Wendy,2.0,-88.73,25.46,956.07,57.3,237.79,42.84,9.89,212.31,264.32,1933-11-05 06:00:00,Tropical
2883,TC193304,Wendy,2.0,-87.08,27.0,954.74,55.3,237.79,43.53,16.35,198.25,216.15,1933-11-05 12:00:00,Transition
2884,TC193304,Wendy,2.0,-84.45,28.61,971.03,59.0,313.71,55.05,23.0,188.55,142.75,1933-11-05 18:00:00,Transition
2885,TC193304,Wendy,2.0,-81.45,29.83,985.42,37.4,321.19,64.73,29.75,149.49,61.51,1933-11-06 00:00:00,Transition
2886,TC193304,Wendy,2.0,-78.02,30.26,988.02,39.8,334.42,81.76,37.75,59.66,-12.35,1933-11-06 06:00:00,Transition
2887,TC193304,Wendy,2.0,-74.44,30.88,992.74,33.4,349.04,78.43,44.5,-21.51,-63.05,1933-11-06 12:00:00,Extratropical
2888,TC193304,Wendy,2.0,-70.1,31.39,995.46,33.7,417.08,82.15,50.7,-94.29,-77.97,1933-11-06 18:00:00,Extratropical
2889,TC193304,Wendy,2.0,-65.76,31.9,998.19,34.0,414.87,82.1,58.22,-185.56,-93.28,1933-11-07 00:00:00,Extratropical
2890,TC193304,Wendy,2.0,-60.21,33.05,997.76,28.3,536.24,76.05,64.48,-252.18,-107.35,1933-11-07 06:00:00,Extratropical
2891,TC193304,Wendy,2.0,-56.13,34.1,998.7,27.1,395.6,72.69,69.03,-291.83,-132.26,1933-11-07 12:00:00,Extratropical
2892,TC193304,Wendy,2.0,-51.75,35.25,1000.74,25.2,420.11,72.06,71.53,-316.39,-164.16,1933-11-07 18:00:00,Extratropical
2893,TC193304,Wendy,2.0,-47.0,36.75,1002.87,24.1,458.65,68.35,70.93,-330.32,-192.72,1933-11-08 00:00:00,Extratropical
2894,TC193304,Wendy,2.0,-41.75,38.5,1003.81,23.9,501.56,66.76,69.77,-333.31,-206.57,1933-11-08 06:00:00,Extratropical
2895,TC193304,Wendy,2.0,-36.75,40.0,1007.04,20.2,461.65,68.47,67.56,-323.66,-222.76,1933-11-08 12:00:00,Extratropical
2896,TC193304,Wendy,2.0,-32.25,42.0,1006.79,19.6,438.18,58.89,64.22,-310.94,-235.3,1933-11-08 18:00:00,Extratropical
2897,TC193304,Wendy,2.0,-28.25,43.25,1008.52,19.3,355.53,66.65,62.68,-304.31,-240.69,1933-11-09 00:00:00,Extratropical
